date,open,high,low,close
2014/06/30,5444.8,5445.9,5395.7,5395.7
2014/06/27,5464.3,5480.1,5440.7,5445.1
2014/06/26,5402.0,5464.3,5402.0,5464.3
2014/06/25,5432.8,5432.8,5378.8,5402.0
2014/06/24,5453.3,5454.6,5425.0,5432.8
2014/06/23,5419.5,5468.5,5419.5,5453.3
2014/06/20,5468.2,5468.2,5418.0,5419.5
2014/06/19,5382.7,5468.2,5382.7,5468.2
2014/06/18,5400.7,5404.8,5382.7,5382.7
2014/06/17,5412.3,5417.0,5389.0,5400.7
2014/06/16,5405.1,5412.3,5380.3,5412.3
2014/06/13,5428.8,5428.8,5373.6,5405.1
2014/06/12,5454.0,5454.0,5423.0,5428.8
2014/06/11,5469.7,5469.7,5444.8,5454.0
2014/06/10,5464.0,5496.3,5463.2,5469.7
2014/06/06,5436.9,5472.8,5436.9,5464.0
2014/06/05,5444.8,5455.3,5416.8,5436.9
2014/06/04,5479.7,5483.2,5442.3,5444.8
2014/06/03,5518.5,5526.0,5478.5,5479.7
2014/06/02,5484.1,5522.6,5482.0,5518.5
