date,open,high,low,close
2014/01/31,5188.1,5196.7,5169.9,5190.0
2014/01/30,5229.1,5229.1,5161.5,5188.1
2014/01/29,5175.1,5229.0,5175.1,5229.0
2014/01/28,5240.9,5240.9,5158.9,5175.1
2014/01/24,5263.0,5278.6,5240.9,5240.9
2014/01/23,5319.8,5320.6,5252.8,5263.0
2014/01/22,5331.5,5331.5,5285.4,5319.8
2014/01/21,5295.0,5331.5,5276.1,5331.5
2014/01/20,5305.9,5306.4,5259.9,5295.0
2014/01/17,5309.1,5319.3,5283.9,5305.9
2014/01/16,5245.4,5309.1,5245.4,5309.1
2014/01/15,5212.0,5256.1,5212.0,5245.4
2014/01/14,5292.1,5292.1,5207.5,5212.0
2014/01/13,5312.4,5318.0,5288.1,5292.1
2014/01/10,5324.4,5324.4,5306.3,5312.4
2014/01/09,5316.0,5324.4,5295.4,5324.4
2014/01/08,5317.0,5353.0,5303.7,5316.0
2014/01/07,5324.9,5346.3,5314.3,5317.0
2014/01/06,5350.1,5362.0,5317.4,5324.9
2014/01/03,5367.9,5367.9,5325.8,5350.1
2014/01/02,5352.2,5383.4,5352.2,5367.9
