date,open,high,low,close
2014/11/28,5400.9,5400.9,5313.0,5313.0
2014/11/27,5396.2,5411.9,5391.5,5400.9
2014/11/26,5334.8,5396.2,5334.8,5396.2
2014/11/25,5361.8,5361.8,5296.8,5334.8
2014/11/24,5304.3,5378.0,5304.3,5361.8
2014/11/21,5316.2,5327.2,5292.9,5304.3
2014/11/20,5368.8,5368.8,5315.8,5316.2
2014/11/19,5399.7,5399.7,5366.8,5368.8
2014/11/18,5412.5,5431.5,5388.2,5399.7
2014/11/17,5454.3,5460.3,5406.2,5412.5
2014/11/14,5442.7,5457.4,5419.3,5454.3
2014/11/13,5463.1,5470.6,5433.6,5442.7
2014/11/12,5517.1,5517.1,5459.5,5463.1
2014/11/11,5524.0,5533.8,5508.4,5517.1
2014/11/10,5549.1,5550.3,5501.4,5524.0
2014/11/07,5506.1,5549.1,5500.3,5549.1
2014/11/06,5517.9,5547.5,5493.0,5506.1
2014/11/05,5519.9,5519.9,5481.0,5517.9
2014/11/04,5506.9,5530.9,5503.8,5519.9
2014/11/03,5526.6,5535.7,5499.1,5506.9
