date,open,high,low,close
2014/12/31,5416.6,5437.2,5400.0,5411.0
2014/12/30,5473.8,5486.7,5416.2,5416.6
2014/12/29,5394.5,5479.9,5394.5,5473.8
2014/12/24,5380.9,5398.2,5366.5,5394.5
2014/12/23,5442.0,5442.0,5380.9,5380.9
2014/12/22,5338.6,5442.0,5338.6,5442.0
2014/12/19,5210.8,5343.1,5210.8,5338.6
2014/12/18,5161.9,5265.0,5161.9,5210.8
2014/12/17,5152.3,5191.3,5150.2,5161.9
2014/12/16,5186.1,5186.1,5142.8,5152.3
2014/12/15,5219.6,5219.6,5146.1,5186.1
2014/12/12,5231.0,5241.5,5204.0,5219.6
2014/12/11,5259.0,5259.0,5188.0,5231.0
2014/12/10,5282.7,5288.4,5222.4,5259.0
2014/12/09,5372.7,5372.7,5282.7,5282.7
2014/12/08,5335.3,5404.1,5335.3,5372.7
2014/12/05,5368.8,5389.4,5308.2,5335.3
2014/12/04,5321.8,5373.5,5321.8,5368.8
2014/12/03,5281.3,5331.6,5261.5,5321.8
2014/12/02,5207.7,5284.9,5207.7,5281.3
2014/12/01,5313.0,5317.4,5207.7,5207.7
