date,open,high,low,close
2014/09/30,5264.2,5292.8,5253.1,5292.8
2014/09/29,5313.4,5313.4,5259.9,5264.2
2014/09/26,5382.2,5382.2,5309.8,5313.4
2014/09/25,5375.8,5412.9,5373.3,5382.2
2014/09/24,5415.7,5415.7,5356.9,5375.8
2014/09/23,5363.0,5423.2,5338.0,5415.7
2014/09/22,5433.2,5434.0,5351.1,5363.0
2014/09/19,5415.8,5443.2,5415.5,5433.1
2014/09/18,5407.3,5431.7,5373.4,5415.8
2014/09/17,5445.4,5462.1,5400.2,5407.3
2014/09/16,5473.5,5484.5,5440.5,5445.4
2014/09/15,5531.1,5531.1,5473.5,5473.5
2014/09/12,5546.1,5548.7,5509.8,5531.1
2014/09/11,5574.3,5597.4,5543.5,5546.1
2014/09/10,5607.9,5607.9,5557.4,5574.3
2014/09/09,5577.0,5607.9,5575.2,5607.9
2014/09/08,5598.7,5601.9,5569.0,5577.0
2014/09/05,5631.3,5631.3,5592.9,5598.7
2014/09/04,5656.1,5657.5,5618.8,5631.3
2014/09/03,5658.5,5672.7,5643.6,5656.1
2014/09/02,5629.8,5658.5,5617.9,5658.5
2014/09/01,5625.9,5654.0,5625.9,5629.8
