date,open,high,low,close
2014/08/29,5624.4,5630.6,5614.3,5625.9
2014/08/28,5651.2,5651.3,5619.9,5624.4
2014/08/27,5637.7,5652.3,5637.5,5651.2
2014/08/26,5634.9,5646.6,5625.9,5637.6
2014/08/25,5645.6,5650.2,5625.0,5634.9
2014/08/22,5638.9,5662.7,5638.9,5645.6
2014/08/21,5634.6,5679.5,5634.6,5638.9
2014/08/20,5623.8,5639.4,5604.2,5634.6
2014/08/19,5587.1,5626.6,5582.5,5623.8
2014/08/18,5566.5,5587.1,5566.5,5587.1
2014/08/15,5548.5,5578.5,5545.0,5566.5
2014/08/14,5514.7,5558.4,5514.7,5548.5
2014/08/13,5530.3,5530.3,5503.3,5514.7
2014/08/12,5457.0,5533.6,5457.0,5530.3
2014/08/11,5435.3,5475.9,5435.3,5457.0
2014/08/08,5509.0,5509.0,5425.2,5435.3
2014/08/07,5512.0,5522.0,5490.1,5509.0
2014/08/06,5518.7,5518.7,5495.1,5512.0
2014/08/05,5540.9,5548.7,5509.9,5518.6
2014/08/04,5556.4,5556.4,5524.6,5540.9
2014/08/01,5632.9,5632.9,5544.0,5556.4
