date,open,high,low,close
2018/09/28,6181.2,6234.4,6181.2,6207.6
2018/09/27,6192.3,6197.1,6179.8,6181.2
2018/09/26,6185.9,6210.5,6182.5,6192.3
2018/09/25,6186.9,6192.2,6166.8,6185.9
2018/09/24,6194.6,6195.2,6167.7,6186.9
2018/09/21,6169.5,6209.6,6169.5,6194.6
2018/09/20,6190.0,6196.7,6163.7,6169.5
2018/09/19,6161.5,6197.5,6161.5,6190.0
2018/09/18,6185.0,6185.0,6149.1,6161.5
2018/09/17,6165.3,6192.6,6142.3,6185.0
2018/09/14,6128.7,6173.3,6128.7,6165.3
2018/09/13,6175.9,6175.9,6126.7,6128.7
2018/09/12,6179.7,6181.1,6152.4,6175.9
2018/09/11,6141.7,6181.5,6139.3,6179.7
2018/09/10,6143.8,6152.7,6123.8,6141.7
2018/09/07,6160.4,6160.4,6102.0,6143.8
2018/09/06,6230.4,6230.4,6150.7,6160.4
2018/09/05,6293.1,6293.1,6230.4,6230.4
2018/09/04,6310.9,6314.9,6276.3,6293.1
2018/09/03,6319.5,6333.7,6310.9,6310.9
