date,open,high,low,close
2018/01/31,6022.8,6043.7,5993.6,6037.7
2018/01/30,6075.4,6075.4,6016.5,6022.8
2018/01/29,6050.0,6090.2,6050.0,6075.4
2018/01/25,6054.7,6056.0,6029.1,6050.0
2018/01/24,6037.0,6066.3,6036.2,6054.7
2018/01/23,5991.9,6041.0,5991.9,6037.0
2018/01/22,6005.8,6017.8,5991.9,5991.9
2018/01/19,6014.6,6028.7,6002.2,6005.8
2018/01/18,6015.8,6035.6,6014.6,6014.6
2018/01/17,6048.6,6048.6,6012.9,6015.8
2018/01/16,6077.1,6077.8,6042.0,6048.6
2018/01/15,6070.1,6103.6,6070.1,6077.1
2018/01/12,6067.6,6086.0,6067.6,6070.1
2018/01/11,6096.7,6097.1,6053.9,6067.6
2018/01/10,6135.8,6150.0,6096.5,6096.7
2018/01/09,6130.4,6149.6,6130.4,6135.8
2018/01/08,6122.3,6143.0,6122.3,6130.4
2018/01/05,6077.1,6124.8,6077.1,6122.3
2018/01/04,6070.4,6102.2,6068.8,6077.1
2018/01/03,6061.3,6082.3,6060.8,6070.4
2018/01/02,6065.1,6074.1,6035.8,6061.3
