date,open,high,low,close
2018/10/31,5805.1,5830.3,5789.5,5830.3
2018/10/30,5728.2,5805.1,5691.7,5805.1
2018/10/29,5665.2,5737.6,5665.2,5728.2
2018/10/26,5664.1,5700.2,5624.6,5665.2
2018/10/25,5829.0,5829.0,5664.1,5664.1
2018/10/24,5843.1,5857.1,5819.4,5829.0
2018/10/23,5904.9,5905.4,5843.1,5843.1
2018/10/22,5939.5,5939.5,5887.7,5904.9
2018/10/19,5942.4,5942.4,5883.3,5939.5
2018/10/18,5939.1,5942.8,5914.9,5942.4
2018/10/17,5869.9,5940.2,5869.9,5939.1
2018/10/16,5837.1,5884.7,5837.1,5869.9
2018/10/15,5895.7,5895.7,5796.0,5837.1
2018/10/12,5883.8,5904.0,5846.7,5895.7
2018/10/11,6049.8,6049.8,5883.8,5883.8
2018/10/10,6041.1,6057.8,6022.7,6049.8
2018/10/09,6100.3,6101.8,6033.6,6041.1
2018/10/08,6177.4,6177.4,6100.3,6100.3
2018/10/05,6176.3,6199.2,6160.6,6185.5
2018/10/04,6146.1,6195.2,6146.1,6176.3
2018/10/03,6126.2,6151.4,6126.2,6146.1
2018/10/02,6172.3,6180.3,6118.4,6126.2
2018/10/01,6207.6,6207.6,6154.3,6172.3
