date,open,high,low,close
2018/04/30,5953.6,5991.1,5945.6,5982.7
2018/04/27,5910.8,5953.6,5910.8,5953.6
2018/04/26,5921.6,5938.8,5903.1,5910.8
2018/04/24,5886.0,5928.8,5879.6,5921.6
2018/04/23,5868.8,5894.7,5868.8,5886.0
2018/04/20,5881.0,5887.0,5862.7,5868.8
2018/04/19,5861.4,5902.9,5861.4,5881.0
2018/04/18,5841.5,5864.8,5841.5,5861.4
2018/04/17,5841.3,5871.1,5841.3,5841.5
2018/04/16,5829.1,5867.6,5829.1,5841.3
2018/04/13,5815.5,5844.7,5815.5,5829.1
2018/04/12,5828.7,5837.9,5801.5,5815.5
2018/04/11,5857.0,5864.0,5825.3,5828.7
2018/04/10,5808.7,5857.8,5785.7,5857.0
2018/04/09,5788.7,5816.6,5771.1,5808.7
2018/04/06,5788.8,5799.2,5761.9,5788.7
2018/04/05,5761.4,5806.0,5761.4,5788.8
2018/04/04,5751.9,5764.3,5728.8,5761.4
2018/04/03,5759.4,5766.0,5724.8,5751.9
