date,open,high,low,close
2018/11/30,5758.4,5758.4,5667.2,5667.2
2018/11/29,5725.1,5778.7,5725.1,5758.4
2018/11/28,5728.3,5737.6,5706.7,5725.1
2018/11/27,5671.6,5728.3,5670.7,5728.3
2018/11/26,5716.2,5716.2,5655.6,5671.6
2018/11/23,5691.3,5724.3,5678.3,5716.2
2018/11/22,5642.8,5695.4,5642.8,5691.3
2018/11/21,5671.8,5671.8,5594.0,5642.8
2018/11/20,5693.7,5693.7,5635.5,5671.8
2018/11/19,5730.6,5731.3,5682.4,5693.7
2018/11/16,5736.0,5757.9,5726.5,5730.6
2018/11/15,5732.8,5753.5,5686.8,5736.0
2018/11/14,5834.2,5837.3,5728.6,5732.8
2018/11/13,5941.3,5941.3,5824.4,5834.2
2018/11/12,5921.8,5941.3,5884.6,5941.3
2018/11/09,5928.2,5933.5,5896.4,5921.8
2018/11/08,5896.9,5935.5,5896.9,5928.2
2018/11/07,5875.2,5896.9,5844.6,5896.9
2018/11/06,5818.1,5877.2,5818.1,5875.2
2018/11/05,5849.2,5857.4,5817.7,5818.1
2018/11/02,5840.8,5849.2,5809.2,5849.2
2018/11/01,5830.3,5877.2,5820.7,5840.8
