date,open,high,low,close
2018/02/28,6056.9,6056.9,6012.6,6016.0
2018/02/27,6042.2,6083.0,6042.2,6056.9
2018/02/26,5999.8,6042.2,5999.8,6042.2
2018/02/23,5950.9,6003.4,5950.9,5999.8
2018/02/22,5943.7,5973.1,5928.3,5950.9
2018/02/21,5940.9,5955.2,5920.2,5943.7
2018/02/20,5941.6,5942.3,5912.7,5940.9
2018/02/19,5904.4,5949.6,5890.2,5941.6
2018/02/16,5909.0,5938.1,5902.3,5904.0
2018/02/15,5841.2,5913.1,5841.2,5909.0
2018/02/14,5855.9,5868.1,5830.8,5841.2
2018/02/13,5820.7,5860.2,5814.9,5855.9
2018/02/12,5838.0,5840.5,5791.3,5820.7
2018/02/09,5890.7,5890.7,5786.8,5838.0
2018/02/08,5876.8,5893.6,5838.1,5890.7
2018/02/07,5833.3,5938.6,5833.3,5876.8
2018/02/06,6026.2,6026.2,5795.9,5833.3
2018/02/05,6121.4,6121.4,6013.2,6026.2
2018/02/02,6090.1,6121.4,6077.8,6121.4
2018/02/01,6037.7,6093.6,6037.7,6090.1
