date,open,high,low,close
2018/12/31,5654.3,5700.6,5646.4,5646.4
2018/12/28,5597.2,5654.3,5590.7,5654.3
2018/12/27,5493.8,5597.2,5493.8,5597.2
2018/12/24,5467.6,5496.7,5410.2,5493.8
2018/12/21,5505.8,5543.1,5426.6,5467.6
2018/12/20,5580.6,5587.6,5505.8,5505.8
2018/12/19,5589.5,5589.5,5555.2,5580.6
2018/12/18,5658.3,5658.3,5576.8,5589.5
2018/12/17,5602.0,5665.6,5585.1,5658.3
2018/12/14,5661.6,5665.2,5588.6,5602.0
2018/12/13,5653.5,5682.1,5636.9,5661.6
2018/12/12,5575.9,5654.9,5575.9,5653.5
2018/12/11,5555.3,5587.7,5551.5,5575.9
2018/12/10,5681.5,5681.5,5549.3,5552.5
2018/12/07,5657.7,5706.4,5653.5,5681.5
2018/12/06,5668.4,5668.4,5621.4,5657.7
2018/12/05,5713.1,5713.1,5610.0,5668.4
2018/12/04,5771.2,5771.2,5713.1,5713.1
2018/12/03,5667.2,5771.2,5667.2,5771.2
