date,open,high,low,close
2018/03/29,5789.5,5804.3,5752.7,5759.4
2018/03/28,5832.3,5832.3,5781.6,5789.5
2018/03/27,5790.5,5837.5,5790.5,5832.3
2018/03/26,5820.7,5820.7,5773.3,5790.5
2018/03/23,5937.2,5937.2,5808.1,5820.7
2018/03/22,5950.3,5958.3,5909.1,5937.2
2018/03/21,5936.4,5963.0,5934.7,5950.3
2018/03/20,5959.4,5959.4,5915.6,5936.4
2018/03/19,5949.4,5982.5,5933.5,5959.4
2018/03/16,5920.9,5952.7,5920.9,5949.4
2018/03/15,5935.3,5935.3,5906.1,5920.8
2018/03/14,5974.7,5974.7,5922.8,5935.3
2018/03/13,5996.1,5996.1,5949.6,5974.7
2018/03/12,5971.3,6026.1,5971.3,5996.1
2018/03/09,5942.9,5978.4,5942.1,5963.2
2018/03/08,5902.0,5942.9,5895.6,5942.9
2018/03/07,5962.4,5962.4,5895.3,5902.0
2018/03/06,5895.0,5979.5,5895.0,5962.4
2018/03/05,5928.9,5928.9,5886.5,5895.0
2018/03/02,5973.3,5973.3,5902.2,5928.9
2018/03/01,6016.0,6016.0,5957.5,5973.3
