url_id,url,date,title,summary,extraction_date,author
0c6d70400fa89484607075fff2385a90,https://www.afr.com/markets/equity-markets/us-stocks-correct-after-a-brutal-open-asx-to-drop-20200228-p5456a,2020/02/28,US stocks correct as risk tolerance evaporates,The Dow Jones was more than 900 points lower with about 15 minutes left in the day in New York. The S&P/ASX 200 is poised for a near 2 per cent opening drop.,18-04-2021,Timothy Moore
180529b81897b3e288d41f0eb3dfbf0e,https://www.afr.com/markets/equity-markets/volatility-rules-wall-st-roils-asx-futures-20200227-p544q9,2020/02/27,"Volatility rules Wall St, roils ASX futures","US investors appear to be using every positive move as a selling opportunity, driving benchmarks on a wild ride yet again.",18-04-2021,Timothy Moore
de799985199f86fb3687cedab26fd443,https://www.afr.com/markets/equity-markets/wall-st-tumbles-on-us-virus-warning-20200226-p544ci,2020/02/26,Wall St tumbles on US virus warning,"Shares in New York turned sharply lower after the US Centers for Disease Control and Prevention told Americans to prepare for ""severe"" disruption.",18-04-2021,Timothy Moore
263995151bde0605d0a4d1bea6844426,https://www.afr.com/markets/equity-markets/dow-sheds-1000-points-amid-global-sell-off-20200225-p543ym,2020/02/25,Dow sheds 1000 points amid global sell-off,Australian shares are set to plunge for a second session as virus fears drive investors out of equities and into US Treasuries and gold.,18-04-2021,Timothy Moore
9339d691ef0c9cd4458b03ab440cb05b,https://www.afr.com/markets/equity-markets/asx-to-drop-virus-fears-flare-20200222-p543b8,2020/02/24,"ASX to drop, virus fears flare","Australian shares are set to open lower, following overseas losses, amid signs that the coronavirus is spreading ever wider.",18-04-2021,Timothy Moore
9bad6eec2a5dbb5aff6d0ce6dfa97eeb,https://www.afr.com/markets/equity-markets/asx-to-slip-on-renewed-virus-fears-20200221-p542wr,2020/02/21,ASX to slip on renewed virus fears,Australian shares are poised to follow overseas equities lower as hopes that the coronavirus outbreak was being contained were dashed.,18-04-2021,Timothy Moore
9573ca3acb331b2c74ff14944b90f3ab,https://www.afr.com/markets/equity-markets/asx-to-rise-earnings-jobs-data-awaited-20200220-p542hg,2020/02/20,"ASX to rise, earnings, jobs data awaited","Australian shares are poised to open higher, bolstered by a rally in overseas equities on hopes China will further boost its economy.",18-04-2021,Timothy Moore
62ca763e9c34027667548172e6841711,https://www.afr.com/markets/equity-markets/asx-to-open-flat-results-awaited-20200219-p5423l,2020/02/19,"ASX to open flat, results awaited","Australian shares are set to open little changed, with local investors looking to parse more than 20 corporate results statements today.",18-04-2021,Timothy Moore
8ec9dc45d2ea94d1eb8df91251d84164,https://www.afr.com/markets/equity-markets/asx-to-open-flat-earnings-in-focus-20200218-p541pv,2020/02/18,"ASX to open flat, earnings in focus","With Wall St closed, local investors will be looking for corporate results to provide direction to the S&P/ASX 200. Futures little changed.",18-04-2021,Timothy Moore
acb22d00e2a6119080b034fa8fd3da01,https://www.afr.com/markets/equity-markets/asx-to-slip-earnings-to-accelerate-20200215-p5412d,2020/02/17,"ASX to slip, earnings to accelerate","A mixed end to the week in New York, and a holiday there on Monday, is providing little direction for local stocks this morning. Reporting season surge ahead.",18-04-2021,Timothy Moore
f2ef57d61b391a096eb8ad2bf2332f98,https://www.afr.com/markets/equity-markets/asx-to-edge-up-virus-fears-ease-20191230-p53nhg,2020/02/14,"ASX to open flat, virus fears ease","Australian shares are set to open little changed, as investors sought to assess the latest developments with regard to the coronavirus.",18-04-2021,Timothy Moore
fa2b9a9b079465a8a96d68b1599fd53d,https://www.afr.com/markets/equity-markets/asx-to-rise-amid-global-rally-20200213-p540au,2020/02/13,ASX to rise amid global rally,"Australian shares are heading for opening advance with the S&P/ASX 200 poised to reset its record high. Oil, iron ore rally.",18-04-2021,Timothy Moore
f0e09b3cdd35cc19d1fb4867a09a2d4e,https://www.afr.com/markets/equity-markets/asx-to-lift-on-metals-virus-hopes-20200212-p53zwk,2020/02/12,"ASX to edge up, CBA beats profit bets",Australian shares appear poised to open higher as a solid start to the reporting day by CBA boosts local sentiment.,18-04-2021,Timothy Moore
2a92c78fb2ce8396ca0c2a87f36b9296,https://www.afr.com/markets/equity-markets/asx-to-rise-wall-st-rallies-20200211-p53zjn,2020/02/11,"ASX to rise, Wall St rallies","Australian shares are set to open higher, bolstered by a record high reset by Nasdaq as big tech shares advanced.",18-04-2021,Timothy Moore
f82a6b55fa3b7e7327dcd98a536aaa5f,https://www.afr.com/markets/equity-markets/asx-to-edge-up-in-cautious-start-to-week-20200208-p53yxj,2020/02/10,ASX to edge up in cautious start to week,"Australian shares are poised to edge higher, though potential persistent weakness in commodities could keep the advance in check.",18-04-2021,Timothy Moore
fe2bb1b6d2e6ae903bccae4c5d51c0b0,https://www.afr.com/markets/equity-markets/asx-to-edge-up-rba-on-radar-20200207-p53yjv,2020/02/07,"ASX to edge up, RBA on radar",Australian shares are poised to edge higher at the open as global equities rise. This morning the focus will be on the RBA.,18-04-2021,Timothy Moore
0fcd83936c89fbf7d7950a8759168320,https://www.afr.com/markets/equity-markets/global-markets-rally-on-virus-cure-reports-20200118-p53sl1,2020/02/06,Global markets rally on virus cure reports,"Australian shares are poised to open higher, amid reports of a cure for the coronavirus. The WHO, though, said there were 'no proven' drugs for the virus.",18-04-2021,Timothy Moore
50531078f8e2b76d7f7dcd04ba003a90,https://www.afr.com/markets/equity-markets/asx-to-rise-amid-global-rally-20200205-p53xtj,2020/02/05,ASX to rise amid global rally,Australian shares are poised to join the global equity markets rally as China moves to bolster its economic outlook. The $A tops US67¢.,18-04-2021,Timothy Moore
ac1fc7f42ae91fe88ce54aaf8649be33,https://www.afr.com/markets/equity-markets/asx-to-edge-higher-rba-ahead-20200204-p53xfq,2020/02/04,How the ASX looked before the bell,Australian shares are poised for a modest bounce following gains in overseas equities. The RBA board meets today.,18-04-2021,Timothy Moore
