url_id,url,date,title,summary,extraction_date,author
e2ecc28e1f50561974d6d0fc3b278d05,https://www.afr.com/markets/equity-markets/asx-to-rise-a-extends-advance-20200430-p54ofv,2020/04/30,"ASX to rise, $A extends advance","Australian shares are set to rise at the open as US equities rallied, in part on hopes for a virus treatment and a surge in big tech stocks.",18-04-2021,Timothy Moore
15eb8133c2c84ac635edf6a73c1172d7,https://www.afr.com/markets/equity-markets/asx-to-rise-wall-st-mixed-20200429-p54o2u,2020/04/29,"ASX to rise, Wall St ends lower","Australian shares are poised to rise at the open, the currency retook the US65¢ mark overnight. First-quarter CPI ahead.",18-04-2021,Timothy Moore
c0f67bf84cb19898f2a5011df514caa9,https://www.afr.com/markets/equity-markets/asx-to-rise-oil-plunges-anew-20200428-p54nqf,2020/04/28,ASX to rise; oil plunges anew,"Australian shares are set to open higher, bolstered by gains in New York on hopes the US economy will begin to reopen for business.",18-04-2021,Timothy Moore
ff18bc646d7ebc2674cc233f55aef3e1,https://www.afr.com/markets/equity-markets/asx-to-rise-as-markets-calm-after-wild-week-20200424-p54n4l,2020/04/27,ASX to rise as markets calm after wild week,Meanwhile a big week looms for US earnings season and the Federal Reserve is expected to keep interest rates near zero - if not negative.,18-04-2021,Natasha Rudra
83f282eb9262a3b81d5754f3a83b7f05,https://www.afr.com/markets/equity-markets/asx-to-open-slightly-up-as-markets-shrug-off-shocking-economic-data-20200424-p54mri,2020/04/24,ASX to open slightly up as markets shrug off shocking economic data,"Australian shares are set to open slightly higher as markets continued to make gains despite uniformly dire economic data in Europe, the US and the UK.",18-04-2021,Natasha Rudra
2b74c1c5a2aac7f9a1c0c73253f53e61,https://www.afr.com/markets/equity-markets/asx-to-rise-as-wall-street-recoups-losses-20200423-p54mdl,2020/04/23,ASX to rise as Wall Street recoups losses,Australian shares are set to open higher as Wall Street clawed its way back up and the S&P 500 climbed toward its first gain in a dismal week for markets.,18-04-2021,Natasha Rudra
941b26ee7c7f02b524c691f9b4bc74e5,https://www.afr.com/markets/equity-markets/asx-to-fall-as-oil-continues-to-drive-market-slump-20200422-p54lza,2020/04/22,ASX set to fall again as oil prices slide for a second day,Australian shares are set to fall as markets continued to slump for a second straight day and Brent crude futures hit a 20-year low.,18-04-2021,Natasha Rudra
fac53ca53c575d20b72741573d0690c3,https://www.afr.com/markets/equity-markets/asx-to-open-lower-as-historic-oil-plunge-triggers-selloff-20200421-p54lly,2020/04/21,ASX to open lower as historic oil plunge triggers selloff,Australian shares are set to open lower as a historic crash in crude oil that saw prices turn negative for the first time triggered a market selloff.,18-04-2021,Natasha Rudra
d4c16b9c4ee3fbdfdddb94597578ca91,https://www.afr.com/markets/equity-markets/asx-set-to-open-steady-after-market-rally-20200418-p54l30,2020/04/20,ASX set to open steady after market rally,"Australian shares are set to open steady after markets rallied, but there is plenty of economic data to come this week and not all of it is promising. ",18-04-2021,Natasha Rudra
55893751a331aaecbbceba95e0243f9c,https://www.afr.com/markets/equity-markets/asx-to-fall-trump-pushing-to-reopen-economy-20200417-p54kmf,2020/04/17,ASX to rise; Trump pushing to reopen economy,"US stock indexes ended a wobbly day with modest gains Thursday after the jobs report was universally regarded as awful, and it brought the total for the last month to roughly 22m.",18-04-2021,Natasha Rudra
