url_id,url,date,title,summary,extraction_date,author
c5ec111e9c7b2db9c4b7f97da79a2cbe,https://www.afr.com/markets/equity-markets/asx-to-slide-trump-rattles-investors-20200731-p55h5a,2020/07/31,"ASX to slide, US tech counters pessimism",Australian shares are poised to open lower after Donald Trump tweeted that perhaps the US should delay the November 3 presidential election.,18-04-2021,Timothy Moore
ae9ea76b4ad255a1ed0b992caabc7d9b,https://www.afr.com/markets/equity-markets/asx-to-rise-wall-st-advances-on-fed-pledge-20200730-p55grg,2020/07/30,"ASX to rise, Wall St advances on Fed pledge",Australian shares are set to open higher as Wall Street rose after the US central bank pledged to keep rates lower for longer. $A moves toward US72¢.,18-04-2021,Timothy Moore
e24adb0231e5c965fc3be88e4e1e32c4,https://www.afr.com/markets/equity-markets/asx-to-open-flat-global-rally-stalls-20200729-p55gdt,2020/07/29,"ASX to drop, global rally pauses",Australian shares are set to open lower with investors awaiting a new catalyst. Rio reports later today. Fed statement early tomorrow.,18-04-2021,Timothy Moore
97d32a52c942a7bbd05756496d18fd95,https://www.afr.com/markets/equity-markets/asx-to-rise-wall-st-advances-a-higher-20200728-p55g0w,2020/07/28,"ASX to rise, Wall St advances, $A higher","Australian shares are poised to open higher, lifted by gains on Wall Street. The $A is higher as the US dollar extended its retreat.",18-04-2021,Timothy Moore
da4cf1c31130df0d805f7f7c66c3eb6e,https://www.afr.com/markets/equity-markets/asx-set-to-drop-on-renewed-us-china-tensions-20200725-p55fcg,2020/07/27,"ASX set to drop on renewed US, China tensions",Australian shares are set to start the week on a sour note as US President Donald Trump presses a hard line against the world's second-biggest economy.,18-04-2021,Timothy Moore
60551fb4d882f7f94070c693c96530ef,https://www.afr.com/markets/equity-markets/asx-to-drop-as-investors-get-the-jitters-20200724-p55eze,2020/07/24,ASX to drop as investors get the jitters,Australian shares are set to fall as US markets stalled over mixed earnings and a surprise rise in jobless claims.,18-04-2021,Natasha Rudra
dcb0285f3f5d48d39cb146a719597369,https://www.afr.com/markets/equity-markets/asx-set-to-rise-as-markets-turn-mixed-20200723-p55el6,2020/07/23,ASX set to rise as markets turn mixed,Australian shares are set to open slightly higher as heightened tensions between the US and China kept markets from continuing their week of unchecked highs.,18-04-2021,Natasha Rudra
d2f71345f348276cf8cafdcd28096f93,https://www.afr.com/markets/equity-markets/asx-set-to-drop-despite-market-positivity-20200721-p55e7q,2020/07/22,ASX set to drop despite market positivity,"After a stellar start to the week, Australian shares look to buck the trend as Europe hit four-month highs and US markets continued to rise amid positive earnings results.",18-04-2021,Natasha Rudra
1ed3ff4988c2fdb8293d9923a8c3ef0a,https://www.afr.com/markets/equity-markets/asx-to-rise-as-vaccine-hopes-buoy-markets-20200721-p55duh,2020/07/21,ASX to rise as US tech stocks push for a record high,Markets lifted on more vaccine hopes but closer to home analysts will look to a big day of commentary from the Reserve Bank of Australia.,18-04-2021,Natasha Rudra
f9932fc833dea0a20a080e3b5d5c2545,https://www.afr.com/markets/equity-markets/asx-poised-for-muted-start-to-week-20200718-p55d7i,2020/07/20,ASX poised for muted start to week,Australian shares are set to open little changed after a mixed session in New York. Valuations and corporate results in focus.,18-04-2021,Timothy Moore
1260e168771aeb85cdd1c5c0133fbd14,https://www.afr.com/markets/equity-markets/asx-to-edge-up-wall-st-pulls-back-20200717-p55cvf,2020/07/17,"ASX to edge up, Wall St pulls back","Australian shares appear set to open modestly higher, though as US head toward a lower close positive sentiment may prove difficult to maintain.",18-04-2021,Timothy Moore
