Time,Open,High,Low,Last,Change,%Chg,Volume
12/29/2017,6088.1,6091.6,6051.6,6065.1,-23,-0.38%,0
12/28/2017,6069.9,6088.1,6063.2,6088.1,18.2,+0.30%,0
12/27/2017,6069.7,6092.8,6069,6069.9,0.2,0.00%,0
12/22/2017,6060.4,6087.2,6060.4,6069.7,9.3,+0.15%,0
12/21/2017,6075.6,6082,6054.8,6060.4,-15.2,-0.25%,0
12/20/2017,6071.8,6083.3,6057,6075.6,3.8,+0.06%,0
12/19/2017,6038.9,6080.6,6038.9,6071.8,32.9,+0.54%,0
12/18/2017,5997,6040.9,5997,6038.9,41.9,+0.70%,0
12/15/2017,6011.3,6011.3,5989.8,5997,-14.3,-0.24%,0
12/14/2017,6021.8,6043.4,6011.3,6011.3,-10.5,-0.17%,0
12/13/2017,6013.2,6027.2,6003.1,6021.8,8.6,+0.14%,0
12/12/2017,5998.3,6015.8,5998.3,6013.2,14.9,+0.25%,0
12/11/2017,5994.4,6015,5990,5998.3,3.9,+0.07%,0
12/08/2017,5977.7,6012,5977.7,5994.4,16.7,+0.28%,0
12/07/2017,5945.7,5987.2,5944.3,5977.7,32,+0.54%,0
12/06/2017,5971.8,5971.8,5938.7,5945.7,-26.1,-0.44%,0
12/05/2017,5985.6,5985.6,5948.7,5971.8,-13.8,-0.23%,0
12/04/2017,5989.8,6000.5,5979,5985.6,-4.2,-0.07%,0
12/01/2017,5969.9,6011.4,5969.9,5989.8,19.9,+0.33%,0
11/30/2017,6011.1,6011.1,5949.2,5969.9,-41.2,-0.69%,0
11/29/2017,5984.3,6031.4,5984.3,6011.1,26.8,+0.45%,0
11/28/2017,5988.8,6004.3,5976.3,5984.3,-4.5,-0.08%,0
11/27/2017,5982.6,6009,5978.1,5988.8,6.2,+0.10%,0
11/24/2017,5986.3,5986.3,5951.4,5982.6,-3.6,-0.06%,0
11/23/2017,5986.4,5991.1,5971,5986.2,-0.2,0.00%,0
11/22/2017,5963.5,5998.1,5963.5,5986.4,22.9,+0.38%,0
11/21/2017,5945.7,5969.1,5945.2,5963.5,17.8,+0.30%,0
11/20/2017,5957.3,5957.3,5922.6,5945.7,-11.6,-0.19%,0
11/17/2017,5943.5,5978.7,5943.5,5957.3,13.8,+0.23%,0
11/16/2017,5934.2,5953.6,5916.1,5943.5,9.3,+0.16%,0
11/15/2017,5968.7,5968.7,5934.2,5934.2,-34.5,-0.58%,0
11/14/2017,6021.8,6021.8,5957.1,5968.7,-53.1,-0.88%,0
11/13/2017,6029.4,6029.4,6010.7,6021.8,-7.6,-0.13%,0
11/10/2017,6049.4,6049.4,6020.7,6029.4,-20,-0.33%,0
11/09/2017,6016.3,6052.1,6016.3,6049.4,33.1,+0.55%,0
11/08/2017,6014.3,6022.8,5996.2,6016.3,2,+0.03%,0
11/07/2017,5953.8,6017.4,5953.8,6014.3,60.5,+1.02%,0
11/06/2017,5959.9,5966.3,5945.7,5953.8,-6.1,-0.10%,0
11/03/2017,5931.7,5968.2,5931.7,5959.9,28.2,+0.48%,0
11/02/2017,5937.8,5961.5,5929.1,5931.7,-6.1,-0.10%,0
11/01/2017,5909,5952.4,5909,5937.8,28.8,+0.49%,0
10/31/2017,5919.1,5934.5,5908.3,5909,-10.1,-0.17%,0
10/30/2017,5903.6,5927.7,5903.6,5919.1,15.9,+0.27%,0
10/27/2017,5916.3,5938.1,5859.2,5903.2,-13.1,-0.22%,0
10/26/2017,5905.6,5916.3,5884.6,5916.3,10.7,+0.18%,0
10/25/2017,5897.6,5919.9,5895.1,5905.6,8,+0.14%,0
10/24/2017,5894,5908.8,5885.4,5897.6,3.6,+0.06%,0
10/23/2017,5907,5925.3,5892.3,5894,-13,-0.22%,0
10/20/2017,5896.1,5924.9,5868.6,5907,10.9,+0.18%,0
10/19/2017,5890.5,5910.2,5884.9,5896.1,5.6,+0.10%,0
10/18/2017,5889.6,5906.1,5886.7,5890.5,0.9,+0.02%,0
10/17/2017,5846.8,5896.3,5846.8,5889.6,42.8,+0.73%,0
10/16/2017,5814.2,5856.3,5814.2,5846.8,32.6,+0.56%,0
10/13/2017,5794.5,5825.2,5792.7,5814.2,19.7,+0.34%,0
10/12/2017,5772.1,5794.5,5763.7,5794.5,22.4,+0.39%,0
10/11/2017,5738.1,5778.1,5738.1,5772.1,34,+0.59%,0
10/10/2017,5739.3,5750.3,5720.4,5738.1,-1.2,-0.02%,0
10/09/2017,5710.8,5759.2,5710.8,5739.3,28.6,+0.50%,0
10/06/2017,5651.8,5710.7,5651.8,5710.7,58.9,+1.04%,0
10/05/2017,5652.1,5673.6,5650.9,5651.8,-0.3,-0.01%,0
10/04/2017,5701.4,5702.8,5651.1,5652.1,-49.3,-0.86%,0
10/03/2017,5729.3,5736.4,5692.7,5701.4,-27.9,-0.49%,0
10/02/2017,5681.6,5751,5681.6,5729.3,47.7,+0.84%,0
09/29/2017,5670.4,5688.5,5651.9,5681.6,11.2,+0.20%,0
09/28/2017,5664.3,5685.9,5664.3,5670.4,6.1,+0.11%,0
09/27/2017,5671,5672.6,5649.1,5664.3,-6.7,-0.12%,0
09/26/2017,5683.7,5698.5,5666.6,5671,-12.7,-0.22%,0
09/25/2017,5682.1,5710.4,5679.2,5683.7,1.6,+0.03%,0
09/22/2017,5655.4,5688.2,5655.4,5682.1,26.7,+0.47%,0
09/21/2017,5709.1,5709.1,5639.4,5655.4,-53.7,-0.94%,0
09/20/2017,5713.6,5713.6,5680.5,5709.1,-4.5,-0.08%,0
09/19/2017,5720.6,5742.2,5713.6,5713.6,-7,-0.12%,0
09/18/2017,5695,5731.5,5695,5720.6,25.6,+0.45%,0
09/15/2017,5738.7,5738.7,5686.4,5695,-43.7,-0.76%,0
09/14/2017,5744.3,5749,5726.3,5738.7,-5.6,-0.10%,0
09/13/2017,5746.4,5777.7,5744.3,5744.3,-2.1,-0.04%,0
09/12/2017,5713.1,5764.6,5713.1,5746.4,33.3,+0.58%,0
09/11/2017,5672.8,5723,5669.8,5713.1,40.5,+0.71%,0
09/08/2017,5689.9,5694.2,5661.4,5672.6,-17.3,-0.30%,0
09/07/2017,5689.7,5718.1,5679.3,5689.9,0.2,0.00%,0
09/06/2017,5706.2,5706.2,5662.7,5689.7,-16.5,-0.29%,0
09/05/2017,5702,5706.2,5666.2,5706.2,4.2,+0.07%,0
09/04/2017,5724.6,5724.6,5690,5702,-22.6,-0.39%,0
09/01/2017,5714.5,5734.9,5700.8,5724.6,10.1,+0.18%,0
08/31/2017,5669.7,5714.5,5669.7,5714.5,44.8,+0.79%,0
08/30/2017,5669,5691.3,5654.9,5669.7,0.7,+0.01%,0
08/29/2017,5709.7,5709.7,5645.8,5669,-40.9,-0.72%,0
08/28/2017,5743.9,5746.3,5699.6,5709.9,-34,-0.59%,0
08/25/2017,5745.5,5750.5,5721.3,5743.9,-1.6,-0.03%,0
08/24/2017,5737.2,5753.7,5716.9,5745.5,8.3,+0.14%,0
08/23/2017,5750.1,5781.4,5723.5,5737.2,-12.9,-0.22%,0
08/22/2017,5728.2,5750.9,5728.1,5750.1,24.2,+0.42%,0
08/21/2017,5747.1,5747.1,5699,5725.9,-21.2,-0.37%,0
08/18/2017,5779.2,5779.2,5711,5747.1,-32.1,-0.56%,0
08/17/2017,5785.1,5806.3,5765.8,5779.2,-5.9,-0.10%,0
08/16/2017,5757.5,5785.1,5728.8,5785.1,27.6,+0.48%,0
08/15/2017,5730.4,5777.2,5730.4,5757.5,27.1,+0.47%,0
08/14/2017,5693.1,5735.7,5693.1,5730.4,37.3,+0.66%,0
08/11/2017,5760.9,5760.9,5674,5693.1,-67.8,-1.18%,0
08/10/2017,5765.7,5795.5,5747,5760.9,-4.8,-0.08%,0
08/09/2017,5743.8,5777.2,5742.8,5765.7,21.9,+0.38%,0
08/08/2017,5773.6,5792,5722.1,5743.8,-29.8,-0.52%,0
08/07/2017,5720.6,5781.6,5720.6,5773.6,53,+0.93%,0
08/04/2017,5735.1,5738.6,5709.3,5720.6,-14.5,-0.25%,0
08/03/2017,5744.2,5744.6,5706.2,5735.1,-9.1,-0.16%,0
08/02/2017,5772.4,5779.6,5738.1,5744.2,-28.2,-0.49%,0
