Time,Open,High,Low,Last,Change,%Chg,Volume
12/30/2011,4071.1,4088.7,4054.8,4056.6,-14.5,-0.36%,0
12/29/2011,4086.9,4086.9,4038.1,4071.1,-17.7,-0.43%,0
12/28/2011,4140.1,4142.6,4086.2,4088.8,-51.6,-1.25%,0
12/23/2011,4104.1,4140.4,4103,4140.4,49.6,+1.21%,0
12/22/2011,4139.5,4139.5,4084.8,4090.8,-48.7,-1.18%,0
12/21/2011,4072.7,4147.4,4072.7,4139.5,86.4,+2.13%,0
12/20/2011,4060.4,4076.3,4050.3,4053.1,-7.3,-0.18%,0
12/19/2011,4147.8,4148.2,4058.8,4060.4,-98.8,-2.38%,0
12/16/2011,4139.8,4166.1,4139.8,4159.2,19.4,+0.47%,0
12/15/2011,4179.7,4179.7,4115.2,4139.8,-50.7,-1.21%,0
12/14/2011,4193.4,4202.1,4168.1,4190.5,-2.9,-0.07%,0
12/13/2011,4234.8,4235.6,4181.2,4193.4,-59.4,-1.40%,0
12/12/2011,4222,4271.9,4221.9,4252.8,49.8,+1.18%,0
12/09/2011,4280.7,4280.7,4186.1,4203,-77.7,-1.82%,0
12/08/2011,4289.1,4290.9,4271.3,4280.7,-11.8,-0.27%,0
12/07/2011,4262,4316.3,4262,4292.5,30.5,+0.72%,0
12/06/2011,4321.3,4321.3,4257.2,4262,-59.3,-1.37%,0
12/05/2011,4292.6,4335.2,4292.6,4321.3,33.3,+0.78%,0
12/02/2011,4228.6,4288,4225.3,4288,59.4,+1.40%,0
12/01/2011,4119.8,4240.4,4119.8,4228.6,108.8,+2.64%,0
11/30/2011,4098.4,4119.8,4078.9,4119.8,17.7,+0.43%,0
11/29/2011,4064.6,4102.1,4040.4,4102.1,43.9,+1.08%,0
11/28/2011,3984.3,4072.2,3984.3,4058.2,73.9,+1.85%,0
11/25/2011,4042.4,4042.9,3973.8,3984.3,-59.9,-1.48%,0
11/24/2011,4051,4072.6,4029.5,4044.2,-6.8,-0.17%,0
11/23/2011,4133,4133,4051,4051,-82,-1.98%,0
11/22/2011,4147,4152.6,4093.9,4133,-30,-0.72%,0
11/21/2011,4174.2,4181.4,4140.4,4163,-14,-0.34%,0
11/18/2011,4238.3,4239.1,4172.6,4177,-81.2,-1.91%,0
11/17/2011,4247.4,4277.7,4227,4258.2,10.8,+0.25%,0
11/16/2011,4291.2,4307.5,4247.4,4247.4,-38.2,-0.89%,0
11/15/2011,4299.4,4303,4276.5,4285.6,-19,-0.44%,0
11/14/2011,4296.5,4363.1,4296.5,4304.6,8.1,+0.19%,0
11/11/2011,4244.1,4296.5,4244.1,4296.5,52.4,+1.23%,0
11/10/2011,4346.1,4346.1,4205,4244.1,-102,-2.35%,0
11/09/2011,4310.7,4365,4310.7,4346.1,52.3,+1.22%,0
11/08/2011,4274.1,4301.5,4274.1,4293.8,20.4,+0.48%,0
11/07/2011,4281.1,4288,4252.3,4273.4,-7.7,-0.18%,0
11/04/2011,4199.8,4282.5,4199.8,4281.1,109.3,+2.62%,0
11/03/2011,4184.6,4212.1,4145.2,4171.8,-12.8,-0.31%,0
