Time,Open,High,Low,Last,Change,%Chg,Volume
12/30/2010,4775.2,4799.9,4775.2,4790.4,15.2,+0.32%,0
12/29/2010,4777.3,4784.9,4754.8,4775.2,-23.8,-0.50%,0
12/23/2010,4778.4,4811.9,4778.3,4799,20.6,+0.43%,0
12/22/2010,4771.9,4786,4768.4,4778.4,6.5,+0.14%,0
12/21/2010,4736.6,4782.4,4736.6,4771.9,35.3,+0.75%,0
12/20/2010,4763.1,4778.5,4736.6,4736.6,-26.5,-0.56%,0
12/17/2010,4784,4784,4763.1,4763.1,-20.9,-0.44%,0
12/16/2010,4767.8,4784.3,4754.7,4784,16.2,+0.34%,0
12/15/2010,4766.9,4781.9,4757.1,4767.8,0.9,+0.02%,0
12/14/2010,4757.1,4773,4755.8,4766.9,9.8,+0.21%,0
12/13/2010,4745.9,4775.7,4745.9,4757.1,11.2,+0.24%,0
12/10/2010,4741.3,4750,4732.5,4745.9,4.6,+0.10%,0
12/09/2010,4699.9,4747.1,4699.9,4741.3,41.4,+0.88%,0
12/08/2010,4726.8,4727.3,4694.9,4699.9,-26.9,-0.57%,0
12/07/2010,4688.6,4737.6,4688.6,4726.8,38.2,+0.81%,0
12/06/2010,4694.2,4706.8,4688,4688.6,-5.6,-0.12%,0
12/03/2010,4676.2,4717.1,4676.2,4694.2,18,+0.38%,0
12/02/2010,4586.6,4686,4586.6,4676.2,89.6,+1.95%,0
12/01/2010,4584.4,4586.8,4557,4586.6,2.2,+0.05%,0
11/30/2010,4618.5,4618.5,4584.3,4584.4,-34.1,-0.74%,0
11/29/2010,4598.3,4623.5,4557.3,4618.5,20.2,+0.44%,0
11/26/2010,4593.4,4616.5,4593.4,4598.3,4.9,+0.11%,0
11/25/2010,4584.7,4607.2,4583.2,4593.4,8.7,+0.19%,0
11/24/2010,4589.1,4589.1,4551.2,4584.7,-4.4,-0.10%,0
11/23/2010,4643.5,4643.5,4586.8,4589.1,-54.4,-1.17%,0
11/22/2010,4629.2,4672,4629.2,4643.5,14.3,+0.31%,0
11/19/2010,4640.2,4673.8,4615.5,4629.2,-11,-0.24%,0
11/18/2010,4624.3,4644.1,4612,4640.2,15.9,+0.34%,0
11/17/2010,4700.3,4700.3,4622.3,4624.3,-76,-1.62%,0
11/16/2010,4688,4709.5,4670.5,4700.3,12.3,+0.26%,0
11/15/2010,4692.7,4714.2,4681.3,4688,-4.7,-0.10%,0
11/12/2010,4728.6,4732.4,4681.6,4692.7,-35.9,-0.76%,0
11/11/2010,4699.8,4740.2,4699.8,4728.6,28.8,+0.61%,0
11/10/2010,4740.7,4753.8,4686.1,4699.8,-40.9,-0.86%,0
11/09/2010,4778.4,4778.4,4731,4740.7,-37.7,-0.79%,0
11/08/2010,4800.6,4810.5,4774.5,4778.4,-22.2,-0.46%,0
11/05/2010,4745.3,4815,4745.3,4800.6,55.3,+1.17%,0
11/04/2010,4722.6,4756.9,4715.1,4745.3,22.7,+0.48%,0
11/03/2010,4701.4,4734.9,4701.4,4722.6,21.2,+0.45%,0
11/02/2010,4698.5,4706.5,4676.7,4701.4,2.9,+0.06%,0
11/01/2010,4661.6,4705.4,4661.6,4698.5,36.9,+0.79%,0
10/29/2010,4684.9,4691.7,4655.6,4661.6,-23.3,-0.50%,0
10/28/2010,4648.1,4700.7,4648.1,4684.9,36.8,+0.79%,0
10/27/2010,4687.8,4698,4641,4648.1,-39.7,-0.85%,0
10/26/2010,4710,4711.1,4684.6,4687.8,-22.2,-0.47%,0
10/25/2010,4648.2,4725.9,4641.1,4710,61.8,+1.33%,0
10/22/2010,4622.9,4648.2,4622.3,4648.2,25.3,+0.55%,0
10/21/2010,4624.9,4661.4,4622,4622.9,-2,-0.04%,0
10/20/2010,4655.7,4655.7,4583,4624.9,-30.8,-0.66%,0
10/19/2010,4651.9,4681.9,4651.9,4655.7,3.8,+0.08%,0
10/18/2010,4689,4689,4638.7,4651.9,-37.1,-0.79%,0
10/15/2010,4699.1,4699.1,4660.6,4689,-10.1,-0.21%,0
10/14/2010,4619.9,4700.4,4619.9,4699.1,79.2,+1.71%,0
10/13/2010,4618.2,4656.8,4618.2,4619.9,1.7,+0.04%,0
10/12/2010,4697.5,4697.5,4617.4,4618.2,-79.3,-1.69%,0
10/11/2010,4681.4,4713,4681.4,4697.5,16.1,+0.34%,0
10/08/2010,4691.3,4691.3,4666.8,4681.4,-9.9,-0.21%,0
10/07/2010,4686.8,4697.3,4668.3,4691.3,4.5,+0.10%,0
10/06/2010,4606.9,4693.3,4606.9,4686.8,79.9,+1.73%,0
10/05/2010,4625.3,4625.3,4559.2,4606.9,-18.4,-0.40%,0
10/04/2010,4579.2,4643.9,4579.2,4625.3,46.1,+1.01%,0
10/01/2010,4582.9,4617.4,4559,4579.2,-3.7,-0.08%,0
09/30/2010,4645,4649.1,4582.9,4582.9,-62.1,-1.34%,0
09/29/2010,4669.8,4698,4643,4645,-24.8,-0.53%,0
09/28/2010,4675.4,4682.3,4657.2,4669.8,-5.6,-0.12%,0
09/27/2010,4601.9,4681.1,4601.9,4675.4,73.5,+1.60%,0
09/24/2010,4633.6,4633.6,4585.1,4601.9,-31.7,-0.68%,0
09/23/2010,4625.2,4634.8,4609.6,4633.6,8.4,+0.18%,0
09/22/2010,4617.5,4641.2,4616.2,4625.2,7.7,+0.17%,0
09/21/2010,4631.3,4664.5,4617.5,4617.5,-13.8,-0.30%,0
09/20/2010,4638.9,4638.9,4604.8,4631.3,-7.6,-0.16%,0
09/17/2010,4605.3,4648.2,4605.3,4638.9,33.6,+0.73%,0
09/16/2010,4661.5,4667.6,4603.6,4605.3,-56.2,-1.21%,0
09/15/2010,4626.5,4670.1,4626.5,4661.5,35,+0.76%,0
09/14/2010,4614.9,4649.1,4614.9,4626.5,11.6,+0.25%,0
09/13/2010,4560.3,4622.7,4560.3,4614.9,54.6,+1.20%,0
09/10/2010,4582.2,4598.5,4560.3,4560.3,-21.9,-0.48%,0
09/09/2010,4537.2,4593,4537.2,4582.2,45,+0.99%,0
09/08/2010,4573.2,4573.2,4532.6,4537.2,-36,-0.79%,0
09/07/2010,4575.5,4588.8,4555.3,4573.2,-2.3,-0.05%,0
09/06/2010,4541.2,4575.5,4541.2,4575.5,34.3,+0.76%,0
09/03/2010,4532.7,4558.7,4527.3,4541.2,8.5,+0.19%,0
09/02/2010,4495.7,4552.7,4495.7,4532.7,37,+0.82%,0
09/01/2010,4404.2,4501.8,4404.2,4495.7,91.5,+2.08%,0
08/31/2010,4452.7,4452.7,4403.9,4404.2,-48.5,-1.09%,0
08/30/2010,4370.1,4456.4,4370.1,4452.7,82.6,+1.89%,0
08/27/2010,4356,4379,4330.2,4370.1,14.1,+0.32%,0
08/26/2010,4320.1,4356,4320.1,4356,35.9,+0.83%,0
08/25/2010,4381.3,4381.3,4313.9,4320.1,-61.2,-1.40%,0
08/24/2010,4429,4429,4378,4381.3,-47.7,-1.08%,0
08/23/2010,4430.9,4439.4,4418.2,4429,-1.9,-0.04%,0
08/20/2010,4479,4479,4409.5,4430.9,-48.1,-1.07%,0
08/19/2010,4474.9,4479,4454.9,4479,4.1,+0.09%,0
08/18/2010,4477,4494.9,4459.7,4474.9,-2.1,-0.05%,0
08/17/2010,4438.5,4486.1,4423.9,4477,38.5,+0.87%,0
08/16/2010,4459.6,4459.6,4402.6,4438.5,-21.1,-0.47%,0
08/13/2010,4400.9,4459.6,4393.3,4459.6,58.7,+1.33%,0
08/12/2010,4455.5,4455.5,4382.1,4400.9,-54.6,-1.23%,0
08/11/2010,4540.7,4540.7,4455.5,4455.5,-85.2,-1.88%,0
08/10/2010,4594.9,4597,4538.4,4540.7,-54.2,-1.18%,0
08/09/2010,4566.1,4598.7,4540.1,4594.9,28.8,+0.63%,0
08/06/2010,4566.5,4566.5,4545.2,4566.1,-0.4,-0.01%,0
08/05/2010,4542.1,4580.5,4542.1,4566.5,24.4,+0.54%,0
08/04/2010,4571.6,4571.6,4541.6,4542.1,-29.5,-0.65%,0
08/03/2010,4541.6,4584.1,4541.6,4571.6,30,+0.66%,0
08/02/2010,4493.5,4541.6,4493.5,4541.6,48.1,+1.07%,0
07/30/2010,4524.1,4524.1,4480.6,4493.5,-30.6,-0.68%,0
07/29/2010,4529.9,4531.6,4503.6,4524.1,-5.8,-0.13%,0
07/28/2010,4497.4,4530.6,4487.2,4529.9,32.5,+0.72%,0
07/27/2010,4486.1,4520.3,4486.1,4497.4,11.3,+0.25%,0
07/26/2010,4458.4,4503.1,4458.4,4486.1,27.7,+0.62%,0
07/23/2010,4374.7,4472.3,4374.7,4458.4,83.7,+1.91%,0
07/22/2010,4412.7,4414.3,4374.7,4374.7,-38,-0.86%,0
07/21/2010,4403.6,4435.6,4402.1,4412.7,9.1,+0.21%,0
07/20/2010,4358.3,4416,4358.3,4403.6,45.3,+1.04%,0
07/19/2010,4422.7,4422.7,4345.2,4358.3,-64.4,-1.46%,0
07/16/2010,4442.6,4458.7,4413.5,4422.7,-19.9,-0.45%,0
07/15/2010,4462.4,4465.6,4427.1,4442.6,-19.8,-0.44%,0
07/14/2010,4380.3,4462.4,4380.3,4462.4,82.1,+1.87%,0
07/13/2010,4409.9,4429.1,4380.3,4380.3,-29.6,-0.67%,0
07/12/2010,4396.3,4419.7,4386.2,4409.9,13.6,+0.31%,0
07/09/2010,4356.9,4397.5,4350.3,4396.3,39.4,+0.90%,0
07/08/2010,4254.6,4356.9,4254.6,4356.9,102.3,+2.40%,0
07/07/2010,4276.1,4290.8,4234.3,4254.6,-21.5,-0.50%,0
07/06/2010,4222.1,4276.1,4182.3,4276.1,54,+1.28%,0
07/05/2010,4238.7,4260.1,4217.1,4222.1,-16.6,-0.39%,0
07/02/2010,4237.5,4281.6,4222.7,4238.7,1.2,+0.03%,0
07/01/2010,4301.5,4301.5,4214.7,4237.5,-64,-1.49%,0
06/30/2010,4345.7,4345.7,4249.5,4301.5,-44.2,-1.02%,0
06/29/2010,4384.6,4410.5,4343.4,4345.7,-38.9,-0.89%,0
06/28/2010,4413,5012.8,4369.6,4384.6,-28.4,-0.64%,0
06/25/2010,4479.7,4479.7,4409.3,4413,-66.7,-1.49%,0
06/24/2010,4486.1,4519.2,4478.8,4479.7,-6.4,-0.14%,0
06/23/2010,4558.3,4558.3,4486.1,4486.1,-72.2,-1.58%,0
06/22/2010,4612.6,4612.6,4557.7,4558.3,-54.3,-1.18%,0
06/21/2010,4551.9,4622,4551.9,4612.6,60.7,+1.33%,0
06/18/2010,4527.3,4561.5,4525.9,4551.9,24.6,+0.54%,0
