Time,Open,High,Low,Last,Change,%Chg,Volume
12/31/2018,5654.3,5700.6,5646.4,5646.4,-7.9,-0.14%,0
12/28/2018,5597.2,5654.3,5590.7,5654.3,57.1,+1.02%,0
12/27/2018,5493.8,5597.2,5493.8,5597.2,103.4,+1.88%,0
12/24/2018,5467.6,5496.7,5410.2,5493.8,26.2,+0.48%,0
12/21/2018,5505.8,5543.1,5426.6,5467.6,-38.2,-0.69%,0
12/20/2018,5580.6,5587.6,5505.8,5505.8,-74.8,-1.34%,0
12/19/2018,5589.5,5589.5,5555.2,5580.6,-8.9,-0.16%,0
12/18/2018,5658.3,5658.3,5576.8,5589.5,-68.8,-1.22%,0
12/17/2018,5602,5665.6,5585.1,5658.3,56.3,+1.00%,0
12/14/2018,5661.6,5665.2,5588.6,5602,-59.6,-1.05%,0
12/13/2018,5653.5,5682.1,5636.9,5661.6,8.1,+0.14%,0
12/12/2018,5575.9,5654.9,5575.9,5653.5,77.6,+1.39%,0
12/11/2018,5555.3,5587.7,5551.5,5575.9,23.4,+0.42%,0
12/10/2018,5681.5,5681.5,5549.3,5552.5,-129,-2.27%,0
12/07/2018,5657.7,5706.4,5653.5,5681.5,23.8,+0.42%,0
12/06/2018,5668.4,5668.4,5621.4,5657.7,-10.7,-0.19%,0
12/05/2018,5713.1,5713.1,5610,5668.4,-44.7,-0.78%,0
12/04/2018,5771.2,5771.2,5713.1,5713.1,-58.1,-1.01%,0
12/03/2018,5667.2,5771.2,5667.2,5771.2,104,+1.84%,0
11/30/2018,5758.4,5758.4,5667.2,5667.2,-91.2,-1.58%,0
11/29/2018,5725.1,5778.7,5725.1,5758.4,33.3,+0.58%,0
11/28/2018,5728.3,5737.6,5706.7,5725.1,-3.2,-0.06%,0
11/27/2018,5671.6,5728.3,5670.7,5728.3,56.7,+1.00%,0
11/26/2018,5716.2,5716.2,5655.6,5671.6,-44.6,-0.78%,0
11/23/2018,5691.3,5724.3,5678.3,5716.2,24.9,+0.44%,0
11/22/2018,5642.8,5695.4,5642.8,5691.3,48.5,+0.86%,0
11/21/2018,5671.8,5671.8,5594,5642.8,-29,-0.51%,0
11/20/2018,5693.7,5693.7,5635.5,5671.8,-21.9,-0.38%,0
11/19/2018,5730.6,5731.3,5682.4,5693.7,-36.9,-0.64%,0
11/16/2018,5736,5757.9,5726.5,5730.6,-5.4,-0.09%,0
11/15/2018,5732.8,5753.5,5686.8,5736,3.2,+0.06%,0
11/14/2018,5834.2,5837.3,5728.6,5732.8,-101.4,-1.74%,0
11/13/2018,5941.3,5941.3,5824.4,5834.2,-107.1,-1.80%,0
11/12/2018,5921.8,5941.3,5884.6,5941.3,19.5,+0.33%,0
11/09/2018,5928.2,5933.5,5896.4,5921.8,-6.4,-0.11%,0
11/08/2018,5896.9,5935.5,5896.9,5928.2,31.3,+0.53%,0
11/07/2018,5875.2,5896.9,5844.6,5896.9,21.7,+0.37%,0
11/06/2018,5818.1,5877.2,5818.1,5875.2,57.1,+0.98%,0
11/05/2018,5849.2,5857.4,5817.7,5818.1,-31.1,-0.53%,0
11/02/2018,5840.8,5849.2,5809.2,5849.2,8.4,+0.14%,0
11/01/2018,5830.3,5877.2,5820.7,5840.8,10.5,+0.18%,0
10/31/2018,5805.1,5830.3,5789.5,5830.3,25.2,+0.43%,0
10/30/2018,5728.2,5805.1,5691.7,5805.1,76.9,+1.34%,0
10/29/2018,5665.2,5737.6,5665.2,5728.2,63,+1.11%,0
10/26/2018,5664.1,5700.2,5624.6,5665.2,1.1,+0.02%,0
10/25/2018,5829,5829,5664.1,5664.1,-164.9,-2.83%,0
10/24/2018,5843.1,5857.1,5819.4,5829,-14.1,-0.24%,0
10/23/2018,5904.9,5905.4,5843.1,5843.1,-61.8,-1.05%,0
10/22/2018,5939.5,5939.5,5887.7,5904.9,-34.6,-0.58%,0
10/19/2018,5942.4,5942.4,5883.3,5939.5,-2.9,-0.05%,0
10/18/2018,5939.1,5942.8,5914.9,5942.4,3.3,+0.06%,0
