Time,Open,High,Low,Last,Change,%Chg,Volume
12/31/2015,5319.9,5325.8,5295.9,5295.9,-24,-0.45%,0
12/30/2015,5267.3,5324.3,5267.3,5319.9,52.6,+1.00%,0
12/29/2015,5207.6,5267.3,5189.1,5267.3,59.7,+1.15%,0
12/24/2015,5141.8,5211.5,5141.8,5207.6,65.8,+1.28%,0
12/23/2015,5116.7,5168.6,5116.7,5141.8,25.1,+0.49%,0
12/22/2015,5109,5159.9,5103.1,5116.7,7.7,+0.15%,0
12/21/2015,5106.7,5126.3,5075.2,5109,2.3,+0.05%,0
12/18/2015,5102,5112.7,5026.6,5106.7,4.7,+0.09%,0
12/17/2015,5028.4,5129.1,5028.4,5102,73.6,+1.46%,0
12/16/2015,4909.6,5028.4,4909.6,5028.4,118.8,+2.42%,0
12/15/2015,4928.6,4969.4,4909.6,4909.6,-19,-0.39%,0
12/14/2015,5029.5,5029.5,4928,4928.6,-100.9,-2.01%,0
12/11/2015,5037.7,5067.4,5015.3,5029.5,-8.2,-0.16%,0
12/10/2015,5080.7,5083.8,4995.6,5037.7,-42.8,-0.84%,0
12/09/2015,5108.6,5119.5,5069.6,5080.5,-28.1,-0.55%,0
12/08/2015,5155.7,5155.7,5096.7,5108.6,-47.1,-0.91%,0
12/07/2015,5151.6,5229.9,5151.6,5155.7,4.1,+0.08%,0
12/04/2015,5227.7,5227.7,5117.6,5151.6,-76.1,-1.46%,0
12/03/2015,5258.3,5258.3,5200.4,5227.7,-30.6,-0.58%,0
12/02/2015,5266.1,5269.3,5237.5,5258.3,-7.8,-0.15%,0
12/01/2015,5166.5,5279.3,5166.5,5266.1,99.6,+1.93%,0
11/30/2015,5202.6,5213.1,5166.2,5166.5,-36.1,-0.69%,0
11/27/2015,5210.7,5258.6,5195.4,5202.6,-8.1,-0.16%,0
11/26/2015,5193.7,5253.6,5185.8,5210.7,17,+0.33%,0
11/25/2015,5226.4,5231.2,5192.1,5193.7,-32.7,-0.63%,0
11/24/2015,5276.4,5276.4,5226.4,5226.4,-50,-0.95%,0
11/23/2015,5256.1,5285.5,5244,5276.4,20.3,+0.39%,0
11/20/2015,5242.6,5272,5231,5256.1,13.5,+0.26%,0
11/19/2015,5133.1,5242.6,5133.1,5242.6,109.5,+2.13%,0
11/18/2015,5118.2,5145.5,5082.7,5133.1,14.9,+0.29%,0
11/17/2015,5003.8,5118.2,5003.8,5118.2,114.4,+2.29%,0
11/16/2015,5051.3,5051.3,4979.2,5003.8,-47.5,-0.94%,0
11/13/2015,5125.7,5125.7,5010.4,5051.3,-74.4,-1.45%,0
11/12/2015,5122.6,5150.1,5083.2,5125.7,3.1,+0.06%,0
11/11/2015,5099.2,5130.9,5092.6,5122.6,23.4,+0.46%,0
11/10/2015,5119.5,5119.5,5047,5099.2,-20.3,-0.40%,0
11/09/2015,5215,5215,5102.8,5119.5,-95.5,-1.83%,0
11/06/2015,5171.2,5216.6,5152.8,5215,22,+0.42%,0
11/05/2015,5242.3,5247.6,5167.4,5193,-49.3,-0.94%,0
11/04/2015,5239.2,5313.7,5235.6,5242.3,3.1,+0.06%,0
11/03/2015,5165.8,5246.4,5165.8,5239.2,73.4,+1.42%,0
11/02/2015,5239.4,5249.3,5162.7,5165.8,-73.6,-1.40%,0
10/30/2015,5266.9,5266.9,5204,5239.4,-27.5,-0.52%,0
10/29/2015,5335.2,5353.5,5257.1,5266.9,-68.3,-1.28%,0
10/28/2015,5346.2,5354.9,5319.4,5335.2,-11,-0.21%,0
10/27/2015,5348,5355.8,5339.7,5346.2,-1.8,-0.03%,0
10/26/2015,5351.6,5384.8,5346.5,5348,-3.6,-0.07%,0
10/23/2015,5263.8,5374.5,5263.8,5351.6,87.8,+1.67%,0
10/22/2015,5248.3,5264.7,5217.6,5263.8,15.5,+0.30%,0
10/21/2015,5235.6,5260,5195.4,5248.3,12.7,+0.24%,0
10/20/2015,5269.7,5269.7,5228.7,5235.6,-34.1,-0.65%,0
10/19/2015,5268.2,5294,5254.9,5269.7,1.5,+0.03%,0
10/16/2015,5230,5294.3,5230,5268.2,38.2,+0.73%,0
10/15/2015,5197.3,5238.9,5197.3,5230,32.7,+0.63%,0
10/14/2015,5202.9,5202.9,5164.2,5197.3,-5.6,-0.11%,0
10/13/2015,5232.9,5232.9,5173.3,5202.9,-30,-0.57%,0
10/12/2015,5279.7,5279.8,5225.3,5232.9,-46.8,-0.89%,0
10/09/2015,5210.4,5284,5210.4,5279.7,69.3,+1.33%,0
10/08/2015,5197.9,5256,5197.9,5210.4,12.5,+0.24%,0
10/07/2015,5167.4,5197.9,5136.3,5197.9,30.5,+0.59%,0
10/06/2015,5151.1,5220,5151.1,5167.4,16.9,+0.33%,0
10/05/2015,5052,5153.6,5052,5150.5,98.5,+1.95%,0
10/02/2015,5112.1,5119.2,5042.8,5052,-60.1,-1.18%,0
10/01/2015,5021.7,5116.7,5021.7,5112.1,90.5,+1.80%,0
