Time,Open,High,Low,Last,Change,%Chg,Volume
12/31/2014,5416.6,5437.2,5400,5411,-5.6,-0.10%,0
12/30/2014,5473.8,5486.7,5416.2,5416.6,-57.2,-1.04%,0
12/29/2014,5394.5,5479.9,5394.5,5473.8,79.3,+1.47%,0
12/24/2014,5380.9,5398.2,5366.5,5394.5,13.6,+0.25%,0
12/23/2014,5442,5442,5380.9,5380.9,-61.1,-1.12%,0
12/22/2014,5338.6,5442,5338.6,5442,103.4,+1.94%,0
12/19/2014,5210.8,5343.1,5210.8,5338.6,127.8,+2.45%,0
12/18/2014,5161.9,5265,5161.9,5210.8,48.9,+0.95%,0
12/17/2014,5152.3,5191.3,5150.2,5161.9,9.6,+0.19%,0
12/16/2014,5186.1,5186.1,5142.8,5152.3,-33.8,-0.65%,0
12/15/2014,5219.6,5219.6,5146.1,5186.1,-33.5,-0.64%,0
12/12/2014,5231,5241.5,5204,5219.6,-11.4,-0.22%,0
12/11/2014,5259,5259,5188,5231,-28,-0.53%,0
12/10/2014,5282.7,5288.4,5222.4,5259,-23.7,-0.45%,0
12/09/2014,5372.7,5372.7,5282.7,5282.7,-90,-1.68%,0
12/08/2014,5335.3,5404.1,5335.3,5372.7,37.4,+0.70%,0
12/05/2014,5368.8,5389.4,5308.2,5335.3,-33.5,-0.62%,0
12/04/2014,5321.8,5373.5,5321.8,5368.8,47,+0.88%,0
12/03/2014,5281.3,5331.6,5261.5,5321.8,40.5,+0.77%,0
12/02/2014,5207.7,5284.9,5207.7,5281.3,73.6,+1.41%,0
12/01/2014,5313,5317.4,5207.7,5207.7,-105.3,-1.98%,0
11/28/2014,5400.9,5400.9,5313,5313,-87.9,-1.63%,0
11/27/2014,5396.2,5411.9,5391.5,5400.9,4.7,+0.09%,0
11/26/2014,5334.8,5396.2,5334.8,5396.2,61.4,+1.15%,0
11/25/2014,5361.8,5361.8,5296.8,5334.8,-27,-0.50%,0
11/24/2014,5304.3,5378,5304.3,5361.8,57.5,+1.08%,0
11/21/2014,5316.2,5327.2,5292.9,5304.3,-11.9,-0.22%,0
11/20/2014,5368.8,5368.8,5315.8,5316.2,-52.6,-0.98%,0
11/19/2014,5399.7,5399.7,5366.8,5368.8,-30.9,-0.57%,0
11/18/2014,5412.5,5431.5,5388.2,5399.7,-12.8,-0.24%,0
11/17/2014,5454.3,5460.3,5406.2,5412.5,-41.8,-0.77%,0
11/14/2014,5442.7,5457.4,5419.3,5454.3,11.6,+0.21%,0
11/13/2014,5463.1,5470.6,5433.6,5442.7,-20.4,-0.37%,0
11/12/2014,5517.1,5517.1,5459.5,5463.1,-54,-0.98%,0
11/11/2014,5524,5533.8,5508.4,5517.1,-6.9,-0.12%,0
11/10/2014,5549.1,5550.3,5501.4,5524,-25.1,-0.45%,0
11/07/2014,5506.1,5549.1,5500.3,5549.1,43,+0.78%,0
11/06/2014,5517.9,5547.5,5493,5506.1,-11.8,-0.21%,0
11/05/2014,5519.9,5519.9,5481,5517.9,-2,-0.04%,0
11/04/2014,5506.9,5530.9,5503.8,5519.9,13,+0.24%,0
11/03/2014,5526.6,5535.7,5499.1,5506.9,-19.7,-0.36%,0
10/31/2014,5476.2,5526.6,5476.2,5526.6,50.4,+0.92%,0
10/30/2014,5447.6,5476.9,5447.6,5476.2,28.5,+0.52%,0
10/29/2014,5452.6,5481.6,5441.3,5447.7,-4.9,-0.09%,0
10/28/2014,5459,5459,5433.1,5452.6,-6.4,-0.12%,0
10/27/2014,5412.2,5462.3,5412.2,5459,46.8,+0.86%,0
10/24/2014,5383.1,5425.7,5383.1,5412.2,29.1,+0.54%,0
10/23/2014,5385.9,5389.2,5364.5,5383.1,-2.8,-0.05%,0
10/22/2014,5325,5388,5325,5385.9,60.9,+1.14%,0
10/21/2014,5319.4,5344.5,5312.1,5325,5.6,+0.11%,0
10/20/2014,5271.7,5342,5271.7,5319.4,47.7,+0.90%,0
10/17/2014,5254.9,5308.5,5254.9,5271.7,16.8,+0.32%,0
10/16/2014,5245.6,5258.6,5162.4,5254.9,9.3,+0.18%,0
10/15/2014,5207.4,5252.8,5206.1,5245.6,38.2,+0.73%,0
10/14/2014,5155.5,5217.7,5130.7,5207.4,51.9,+1.01%,0
10/13/2014,5188.3,5188.3,5122,5155.5,-32.8,-0.63%,0
10/10/2014,5295.7,5295.7,5187.6,5188.3,-108.4,-2.05%,0
10/09/2014,5241.3,5324.6,5241.3,5296.7,55.4,+1.06%,0
10/08/2014,5284.2,5284.2,5209.7,5241.3,-42.9,-0.81%,0
10/07/2014,5292.9,5319.6,5208.3,5284.2,-8.7,-0.16%,0
10/06/2014,5318.2,5320.9,5277.9,5292.9,-25.3,-0.48%,0
10/03/2014,5297.7,5318.6,5281.2,5318.2,20.5,+0.39%,0
10/02/2014,5334.1,5334.1,5283,5297.7,-36.4,-0.68%,0
10/01/2014,5292.8,5337.2,5244,5334.1,41.3,+0.78%,0
09/30/2014,5264.2,5292.8,5253.1,5292.8,28.6,+0.54%,0
09/29/2014,5313.4,5313.4,5259.9,5264.2,-49.2,-0.93%,0
09/26/2014,5382.2,5382.2,5309.8,5313.4,-68.8,-1.28%,0
09/25/2014,5375.8,5412.9,5373.3,5382.2,6.4,+0.12%,0
09/24/2014,5415.7,5415.7,5356.9,5375.8,-39.9,-0.74%,0
09/23/2014,5363,5423.2,5338,5415.7,52.7,+0.98%,0
09/22/2014,5433.2,5434,5351.1,5363,-70.1,-1.29%,0
09/19/2014,5415.8,5443.2,5415.5,5433.1,17.3,+0.32%,0
09/18/2014,5407.3,5431.7,5373.4,5415.8,8.5,+0.16%,0
09/17/2014,5445.4,5462.1,5400.2,5407.3,-38.1,-0.70%,0
09/16/2014,5473.5,5484.5,5440.5,5445.4,-28.1,-0.51%,0
09/15/2014,5531.1,5531.1,5473.5,5473.5,-57.6,-1.04%,0
