Time,Open,High,Low,Last,Change,%Chg,Volume
04/20/2021,7065.6,7067.2,7008.8,7013.9,-51.7,-0.73%,0
04/19/2021,7063.5,7094.8,7063.5,7065.6,2.1,+0.03%,0
04/16/2021,7058.6,7066.4,7030.1,7063.5,4.9,+0.07%,0
04/15/2021,7023.1,7071.5,6988.6,7058.6,35.5,+0.51%,0
04/14/2021,6976.9,7027.4,6976.9,7023.1,46.2,+0.66%,0
04/13/2021,6974,6998,6962.9,6976.9,2.9,+0.04%,0
04/12/2021,6996.7,6996.7,6957.4,6974,-21.2,-0.30%,0
04/09/2021,6998.8,6998.8,6965.5,6995.2,-3.6,-0.05%,0
04/08/2021,6928,7012.4,6928,6998.8,70.8,+1.02%,0
04/07/2021,6885.9,6933.9,6885.9,6928,42.1,+0.61%,0
04/06/2021,6828.7,6915.7,6828.7,6885.9,57.2,+0.84%,0
04/01/2021,6790.7,6830.4,6783.3,6828.7,38,+0.56%,0
03/31/2021,6738.4,6862.6,6738.4,6790.7,52.3,+0.78%,0
03/30/2021,6799.5,6836.3,6738.4,6738.4,-61.1,-0.90%,0
03/29/2021,6824.2,6860.6,6794.1,6799.5,-24.7,-0.36%,0
03/26/2021,6790.6,6835,6790.6,6824.2,33.6,+0.49%,0
03/25/2021,6778.8,6806,6769.9,6790.6,11.8,+0.17%,0
03/24/2021,6745.4,6799.1,6735.6,6778.8,33.4,+0.50%,0
03/23/2021,6752.5,6786.2,6741.3,6745.4,-7.1,-0.11%,0
03/22/2021,6708.2,6763.4,6688.2,6752.5,44.3,+0.66%,0
03/19/2021,6745.9,6745.9,6673.7,6708.2,-37.7,-0.56%,0
03/18/2021,6795.2,6806.2,6744.5,6745.9,-49.3,-0.73%,0
03/17/2021,6827.1,6827.1,6761.4,6795.2,-31.9,-0.47%,0
03/16/2021,6773,6858.9,6767.8,6827.1,54.1,+0.80%,0
03/15/2021,6766.8,6793.5,6727.5,6773,6.2,+0.09%,0
03/12/2021,6713.9,6783,6713.9,6766.8,52.9,+0.79%,0
03/11/2021,6714.1,6756.7,6648.6,6713.9,-0.2,0.00%,0
03/10/2021,6771.2,6806.5,6714.1,6714.1,-57.1,-0.84%,0
03/09/2021,6739.6,6810,6739.6,6771.2,31.6,+0.47%,0
03/08/2021,6710.8,6835.6,6710.8,6739.6,28.8,+0.43%,0
03/05/2021,6760.7,6760.7,6660.5,6710.8,-49.9,-0.74%,0
03/04/2021,6818,6818,6709,6760.7,-57.3,-0.84%,0
03/03/2021,6762.3,6818.8,6762.3,6818,55.7,+0.82%,0
03/02/2021,6789.6,6860.7,6762.3,6762.3,-27.3,-0.40%,0
03/01/2021,6673.3,6790.1,6672.2,6789.6,116.3,+1.74%,0
02/26/2021,6834,6834,6658.9,6673.3,-160.7,-2.35%,0
02/25/2021,6777.8,6857.3,6777.8,6834,56.2,+0.83%,0
02/24/2021,6839.2,6839.2,6762.6,6777.8,-61.4,-0.90%,0
02/23/2021,6780.9,6839.2,6765.3,6839.2,58.3,+0.86%,0
02/22/2021,6793.8,6824.8,6774.3,6780.9,-12.9,-0.19%,0
02/19/2021,6885.9,6886.7,6769.9,6793.8,-92.1,-1.34%,0
02/18/2021,6885.2,6915.8,6875.3,6885.9,0.7,+0.01%,0
02/17/2021,6917.3,6938,6863,6885.2,-32.1,-0.46%,0
02/16/2021,6868.9,6917.3,6868.9,6917.3,48.4,+0.70%,0
02/15/2021,6866.1,6883.1,6806.7,6868.9,62.2,+0.91%,0
02/12/2021,6850.1,6852.8,6802.4,6806.7,-43.4,-0.63%,0
02/11/2021,6856.9,6875.8,6837.5,6850.1,-6.8,-0.10%,0
02/10/2021,6821.2,6869.2,6821.2,6856.9,35.7,+0.52%,0
02/09/2021,6880.7,6899.7,6821.2,6821.2,-59.5,-0.86%,0
02/08/2021,6840.5,6901,6840.5,6880.7,40.2,+0.59%,0
02/05/2021,6765.5,6846.7,6765.5,6840.5,75,+1.11%,0
02/04/2021,6824.6,6828.7,6757.2,6765.5,-59.1,-0.87%,0
02/03/2021,6762.6,6852.9,6762.6,6824.6,62,+0.92%,0
02/02/2021,6663,6774.7,6663,6762.6,99.6,+1.49%,0
02/01/2021,6607.4,6675.1,6517.2,6663,55.6,+0.84%,0
01/29/2021,6649.7,6730.2,6585.3,6607.4,-42.3,-0.64%,0
01/28/2021,6780.6,6780.6,6597.6,6649.7,-130.9,-1.93%,0
01/27/2021,6824.7,6824.7,6764.3,6780.6,-44.1,-0.65%,0
01/25/2021,6800.4,6832.6,6800.4,6824.7,24.3,+0.36%,0
01/22/2021,6823.7,6823.9,6794.1,6800.4,-23.3,-0.34%,0
01/21/2021,6770.4,6829.3,6770.4,6823.7,53.3,+0.79%,0
01/20/2021,6742.6,6788.1,6742.6,6770.4,27.8,+0.41%,0
01/19/2021,6663,6748.9,6663,6742.6,79.6,+1.19%,0
01/18/2021,6715.4,6715.4,6651.6,6663,-52.4,-0.78%,0
01/15/2021,6715.3,6752.4,6715.3,6715.4,0.1,0.00%,0
01/14/2021,6686.6,6724.8,6669.3,6715.3,28.7,+0.43%,0
01/13/2021,6679.1,6691.6,6657.1,6686.6,7.5,+0.11%,0
01/12/2021,6697.2,6733.5,6679.1,6679.1,-18.1,-0.27%,0
01/11/2021,6757.9,6761,6689.4,6697.2,-60.7,-0.90%,0
01/08/2021,6712,6757.9,6712,6757.9,45.9,+0.68%,0
01/07/2021,6607.1,6733.4,6607.1,6712,104.9,+1.59%,0
01/06/2021,6681.9,6685.7,6588.9,6607.1,-74.8,-1.12%,0
01/05/2021,6684.2,6684.5,6635.1,6681.9,-2.3,-0.03%,0
01/04/2021,6587.1,6684.2,6587.1,6684.2,97.1,+1.47%,0
"Downloaded from Barchart.com as of 04-20-2021 02:57am CDT"
