date,open,high,low,close
2020/04/30,5393.4,5549.1,5393.4,5522.4
2020/04/29,5313.1,5393.4,5312.7,5393.4
2020/04/28,5321.4,5373.8,5272.8,5313.1
2020/04/27,5242.6,5329.4,5214.8,5321.4
2020/04/24,5217.1,5263.8,5207.5,5242.6
2020/04/23,5221.2,5282.6,5181.7,5217.1
2020/04/22,5221.3,5251.7,5100.7,5221.2
2020/04/21,5353.0,5353.0,5214.5,5221.3
2020/04/20,5486.3,5490.6,5353.0,5353.0
2020/04/17,5416.3,5563.6,5416.3,5487.5
2020/04/16,5466.7,5466.7,5345.0,5416.3
2020/04/15,5488.1,5533.0,5416.4,5466.7
2020/04/14,5387.3,5490.7,5360.0,5488.1
2020/04/09,5206.9,5387.3,5206.9,5387.3
2020/04/08,5252.3,5321.0,5121.9,5206.9
2020/04/07,5286.8,5423.1,5187.0,5252.3
2020/04/06,5067.5,5302.2,5067.5,5286.8
2020/04/03,5154.3,5246.8,5022.4,5067.5
2020/04/02,5258.6,5258.6,5065.2,5154.3
2020/04/01,5076.8,5272.3,5076.8,5258.6
