date,open,high,low,close
2020/11/30,6601.1,6641.1,6517.8,6517.8
2020/11/27,6636.4,6636.4,6587.9,6601.1
2020/11/26,6683.3,6686.4,6636.4,6636.4
2020/11/25,6644.1,6713.3,6644.1,6683.3
2020/11/24,6561.6,6661.4,6561.6,6644.1
2020/11/23,6539.2,6594.0,6539.2,6561.6
2020/11/20,6547.2,6562.1,6535.6,6539.2
2020/11/19,6531.1,6547.2,6498.0,6547.2
2020/11/18,6498.2,6541.2,6494.7,6531.1
2020/11/17,6484.3,6530.4,6484.3,6498.2
2020/11/16,6422.9,6487.3,6422.9,6484.3
2020/11/13,6418.4,6418.4,6377.6,6405.2
2020/11/12,6449.7,6470.9,6399.6,6418.2
2020/11/11,6340.5,6451.0,6340.5,6449.7
2020/11/10,6298.8,6438.2,6298.8,6340.5
2020/11/09,6190.2,6303.1,6190.2,6298.8
2020/11/06,6139.6,6202.3,6139.6,6190.2
2020/11/05,6062.1,6143.7,6062.1,6139.6
2020/11/04,6066.4,6096.4,5986.0,6062.1
2020/11/03,5951.3,6090.8,5951.3,6066.4
2020/11/02,5927.6,5960.6,5904.1,5951.3
