date,open,high,low,close
2020/03/31,5181.4,5366.4,5005.8,5076.8
2020/03/30,4842.4,5181.4,4833.1,5181.4
2020/03/27,5113.3,5236.7,4842.4,4842.4
2020/03/26,4998.1,5174.4,4998.1,5113.3
2020/03/25,4735.7,5024.5,4735.7,4998.1
2020/03/24,4546.0,4735.7,4546.0,4735.7
2020/03/23,4816.6,4816.6,4402.5,4546.0
2020/03/20,4782.9,5016.1,4782.9,4816.6
2020/03/19,4953.2,5102.5,4741.0,4782.9
2020/03/18,5293.4,5293.4,4888.1,4953.2
2020/03/17,5002.0,5303.7,4997.3,5293.4
2020/03/16,5539.3,5539.3,5002.0,5002.0
2020/03/13,5304.6,5539.3,4873.7,5539.3
2020/03/12,5725.9,5725.9,5290.0,5304.6
2020/03/11,5939.6,5972.5,5725.9,5725.9
2020/03/10,5760.6,5939.6,5538.9,5939.6
2020/03/09,6216.2,6216.2,5760.6,5760.6
2020/03/06,6395.7,6395.7,6216.2,6216.2
2020/03/05,6325.4,6447.1,6325.4,6395.7
2020/03/04,6435.7,6435.7,6310.2,6325.4
2020/03/03,6391.5,6524.3,6391.5,6435.7
2020/03/02,6438.9,6438.9,6245.2,6391.5
