date,open,high,low,close
2020/02/28,6657.9,6657.9,6426.8,6441.2
2020/02/27,6708.1,6728.2,6630.5,6657.9
2020/02/26,6866.6,6866.6,6690.1,6708.1
2020/02/25,6978.3,6978.3,6800.0,6866.6
2020/02/24,7139.0,7139.0,6967.9,6978.3
2020/02/21,7162.5,7162.6,7135.7,7139.0
2020/02/20,7144.6,7197.2,7144.6,7162.5
2020/02/19,7113.7,7144.6,7102.9,7144.6
2020/02/18,7125.1,7125.1,7096.8,7113.7
2020/02/17,7130.2,7137.4,7104.4,7125.1
2020/02/14,7103.2,7138.4,7101.1,7130.2
2020/02/13,7088.2,7145.8,7086.8,7103.2
2020/02/12,7055.3,7098.6,7055.1,7088.2
2020/02/11,7012.5,7070.2,7012.5,7055.3
2020/02/10,7022.6,7024.4,6982.6,7012.5
2020/02/07,7049.2,7051.6,7002.0,7022.6
2020/02/06,6976.1,7050.0,6976.1,7049.2
2020/02/05,6948.7,7009.3,6948.7,6976.1
2020/02/04,6923.3,6963.3,6915.0,6948.7
2020/02/03,7017.2,7017.2,6897.0,6923.3
