date,open,high,low,close
2020/01/31,7008.4,7046.7,7008.4,7017.2
2020/01/30,7031.5,7038.2,6993.0,7008.4
2020/01/29,6994.5,7046.8,6994.5,7031.5
2020/01/28,7088.0,7090.5,6964.7,6994.5
2020/01/24,7088.0,7122.7,7085.7,7090.5
2020/01/23,7132.7,7132.7,7068.8,7088.0
2020/01/22,7066.3,7144.9,7062.2,7132.7
2020/01/21,7079.5,7079.5,7040.7,7066.3
2020/01/20,7064.1,7092.5,7064.1,7079.5
2020/01/17,7041.8,7088.1,7041.8,7064.1
2020/01/16,6994.8,7041.8,6994.8,7041.8
2020/01/15,6962.2,6996.8,6960.4,6994.8
2020/01/14,6903.7,6962.8,6903.7,6962.2
2020/01/13,6929.0,6929.0,6880.7,6903.7
2020/01/10,6874.2,6933.2,6874.2,6929.0
2020/01/09,6817.6,6889.2,6817.6,6874.2
2020/01/08,6826.4,6831.7,6749.6,6817.6
2020/01/07,6735.7,6834.3,6735.7,6826.4
2020/01/06,6733.1,6738.6,6671.7,6735.7
2020/01/03,6690.6,6788.2,6690.6,6733.5
2020/01/02,6693.8,6709.2,6669.2,6690.6
