date,open,high,low,close
2020/06/30,5815.0,5955.2,5815.0,5897.9
2020/06/29,5904.1,5904.1,5773.2,5815.0
2020/06/26,5817.7,5913.6,5817.7,5904.1
2020/06/25,5965.7,5965.7,5817.7,5817.7
2020/06/24,5954.4,5992.8,5942.3,5965.7
2020/06/23,5944.5,5999.2,5882.8,5954.4
2020/06/22,5942.6,5972.6,5881.1,5944.5
2020/06/19,5936.5,6006.3,5929.9,5942.6
2020/06/18,5991.8,5991.8,5888.7,5936.5
2020/06/17,5942.3,5991.8,5931.5,5991.8
2020/06/16,5719.8,5975.8,5719.8,5942.3
2020/06/15,5847.8,5857.7,5719.8,5719.8
2020/06/12,5960.6,5960.6,5756.5,5847.8
2020/06/11,6148.4,6148.4,5949.6,5960.6
2020/06/10,6144.9,6182.3,6089.7,6148.4
2020/06/09,5998.7,6198.6,5998.7,6144.9
2020/06/05,5991.8,6017.8,5963.0,5998.7
2020/06/04,5941.6,6040.2,5941.6,5991.8
2020/06/03,5835.1,5943.7,5835.1,5941.6
2020/06/02,5819.2,5859.0,5800.0,5835.1
2020/06/01,5755.7,5819.2,5705.4,5819.2
