date,open,high,low,close
2020/07/31,6051.1,6051.1,5893.2,5927.8
2020/07/30,6006.4,6067.0,6006.4,6051.1
2020/07/29,6020.5,6051.1,6000.7,6006.4
2020/07/28,6044.2,6113.8,6019.8,6020.5
2020/07/27,6024.0,6044.5,6013.1,6044.2
2020/07/24,6094.5,6094.5,6010.7,6024.0
2020/07/23,6075.1,6102.7,6052.1,6094.5
2020/07/22,6156.3,6156.3,6055.5,6075.1
2020/07/21,6001.6,6160.6,6001.6,6156.3
2020/07/20,6033.6,6038.8,5991.9,6001.6
2020/07/17,6010.9,6042.4,5999.4,6033.6
2020/07/16,6052.9,6078.0,5989.9,6010.9
2020/07/15,5941.1,6052.9,5941.1,6052.9
2020/07/14,5977.5,5977.5,5918.8,5941.1
2020/07/13,5998.4,6007.4,5919.2,5977.5
2020/07/10,5955.5,5956.2,5899.5,5919.2
2020/07/09,5920.3,5998.8,5920.3,5955.5
2020/07/08,6012.9,6018.4,5920.3,5920.3
2020/07/07,6014.6,6077.3,6004.2,6012.9
2020/07/06,6057.9,6078.3,6014.6,6014.6
2020/07/03,6032.7,6101.4,6021.7,6057.9
2020/07/02,5934.4,6034.9,5934.4,6032.7
2020/07/01,5897.9,5953.9,5892.8,5934.4
