date,open,high,low,close
2012/10/31,4492.4,4524.8,4492.1,4517.0
2012/10/30,4477.4,4498.9,4472.8,4485.7
2012/10/29,4475.4,4501.9,4475.2,4476.9
2012/10/26,4513.3,4526.0,4472.1,4472.4
2012/10/25,4504.8,4518.8,4502.7,4510.5
2012/10/24,4543.1,4543.1,4501.7,4505.8
2012/10/23,4539.0,4565.0,4537.2,4543.1
2012/10/22,4558.5,4559.2,4522.7,4541.0
2012/10/19,4559.4,4571.8,4538.0,4571.1
2012/10/18,4567.7,4581.8,4547.1,4559.4
2012/10/17,4491.5,4536.8,4491.5,4528.2
2012/10/16,4483.4,4516.9,4483.4,4491.5
2012/10/15,4486.6,4492.7,4479.2,4483.4
2012/10/12,4483.5,4496.1,4482.7,4486.6
2012/10/11,4490.7,4492.8,4460.4,4483.5
2012/10/10,4498.3,4499.0,4476.0,4490.7
2012/10/09,4483.9,4512.8,4482.8,4505.3
2012/10/08,4494.4,4495.8,4476.7,4481.9
2012/10/05,4452.4,4495.8,4452.4,4494.4
2012/10/04,4438.6,4457.4,4436.7,4452.4
2012/10/03,4433.0,4454.6,4432.5,4438.6
2012/10/02,4393.6,4438.3,4393.6,4433.0
2012/10/01,4387.0,4411.4,4375.0,4388.6
