date,open,high,low,close
2012/12/31,4666.0,4666.0,4644.8,4648.9
2012/12/28,4651.8,4688.6,4651.7,4671.3
2012/12/27,4635.2,4653.0,4629.7,4648.0
2012/12/24,4625.7,4645.5,4625.7,4635.2
2012/12/21,4634.1,4658.7,4611.2,4623.6
2012/12/20,4619.7,4643.5,4610.3,4634.1
2012/12/19,4604.3,4627.1,4603.3,4617.8
2012/12/18,4579.1,4610.3,4579.1,4595.2
2012/12/17,4583.1,4586.2,4569.4,4573.4
2012/12/14,4582.8,4598.3,4579.8,4583.1
2012/12/13,4583.8,4592.2,4577.7,4582.8
2012/12/12,4576.0,4603.5,4576.0,4583.8
2012/12/11,4557.9,4581.0,4557.9,4576.0
2012/12/10,4552.2,4571.7,4552.2,4557.9
2012/12/07,4516.1,4554.1,4515.6,4551.8
2012/12/06,4520.4,4528.8,4504.9,4509.3
2012/12/05,4503.6,4525.1,4500.2,4520.4
2012/12/04,4531.5,4537.0,4502.1,4503.6
2012/12/03,4506.0,4538.6,4506.0,4531.5
