date,open,high,low,close
2012/05/31,4094.2,4094.2,4035.9,4076.3
2012/05/30,4112.1,4112.5,4070.5,4094.2
2012/05/29,4050.8,4118.0,4037.9,4114.4
2012/05/28,4029.2,4070.8,4029.2,4068.0
2012/05/25,4055.8,4071.3,4024.8,4029.2
2012/05/24,4067.6,4089.7,4050.6,4055.8
2012/05/23,4121.0,4121.0,4065.8,4067.0
2012/05/22,4073.6,4122.6,4073.6,4121.0
2012/05/21,4051.7,4088.7,4043.7,4073.6
2012/05/18,4141.6,4141.8,4026.5,4046.5
2012/05/17,4165.7,4183.9,4136.9,4157.4
2012/05/16,4266.3,4266.3,4165.5,4165.5
2012/05/15,4297.0,4297.0,4251.8,4266.3
2012/05/14,4285.1,4304.4,4284.2,4297.0
2012/05/11,4295.6,4302.2,4274.4,4285.1
2012/05/10,4269.6,4296.1,4269.6,4295.6
2012/05/09,4310.4,4312.2,4257.9,4275.1
2012/05/08,4311.4,4327.2,4297.4,4314.3
2012/05/07,4396.0,4396.0,4299.0,4301.3
2012/05/04,4429.0,4429.0,4389.2,4396.0
2012/05/03,4435.5,4443.5,4429.0,4429.0
2012/05/02,4435.5,4445.9,4428.5,4435.9
2012/05/01,4396.6,4448.5,4396.6,4429.5
