date,open,high,low,close
2012/01/31,4272.7,4287.4,4261.1,4262.7
2012/01/30,4288.4,4294.7,4264.5,4272.7
2012/01/27,4277.2,4315.6,4276.7,4288.4
2012/01/25,4224.2,4271.5,4224.2,4271.3
2012/01/24,4225.1,4249.4,4218.4,4224.2
2012/01/23,4239.6,4239.6,4223.9,4225.1
2012/01/20,4214.8,4250.6,4214.8,4239.6
2012/01/19,4217.9,4258.4,4214.8,4214.8
2012/01/18,4217.1,4228.7,4200.6,4217.9
2012/01/17,4147.2,4215.6,4147.2,4215.6
2012/01/16,4191.3,4191.3,4138.5,4147.2
2012/01/13,4190.7,4203.6,4185.3,4195.9
2012/01/12,4187.5,4196.5,4167.1,4181.0
2012/01/11,4152.2,4202.3,4152.2,4187.5
2012/01/10,4105.4,4154.3,4105.4,4152.2
2012/01/09,4118.1,4129.0,4088.7,4105.4
2012/01/06,4141.2,4144.1,4107.8,4108.5
2012/01/05,4187.8,4187.8,4131.7,4142.7
2012/01/04,4101.2,4202.4,4101.2,4187.8
2012/01/03,4069.3,4108.1,4069.1,4101.2
