date,open,high,low,close
2012/08/31,4315.7,4328.8,4305.9,4316.1
2012/08/30,4356.4,4356.4,4302.5,4315.7
2012/08/29,4359.4,4360.1,4346.4,4356.4
2012/08/28,4344.2,4365.1,4339.9,4359.4
2012/08/27,4351.4,4375.8,4341.0,4343.7
2012/08/24,4383.7,4383.7,4339.1,4349.0
2012/08/23,4377.6,4403.9,4372.0,4383.7
2012/08/22,4383.4,4384.2,4367.2,4376.0
2012/08/21,4364.3,4402.7,4359.5,4383.4
2012/08/20,4372.5,4374.7,4344.2,4364.3
2012/08/17,4330.2,4370.1,4329.3,4370.1
2012/08/16,4289.2,4330.2,4285.2,4330.2
2012/08/15,4293.3,4312.4,4267.1,4281.2
2012/08/14,4283.3,4300.8,4271.8,4292.2
2012/08/13,4284.4,4314.7,4283.3,4283.3
2012/08/10,4309.2,4313.2,4277.1,4277.3
2012/08/09,4312.6,4330.4,4308.3,4308.3
2012/08/08,4293.5,4323.8,4293.5,4312.6
2012/08/07,4272.6,4294.4,4272.6,4291.6
2012/08/06,4221.5,4288.2,4221.5,4272.6
2012/08/03,4269.5,4269.5,4212.7,4221.5
2012/08/02,4262.8,4281.2,4256.3,4269.5
2012/08/01,4269.2,4269.2,4253.7,4262.8
