date,open,high,low,close
2012/07/31,4245.7,4288.1,4245.7,4269.2
2012/07/30,4219.4,4256.2,4219.3,4245.7
2012/07/27,4147.7,4209.8,4147.7,4209.8
2012/07/26,4123.9,4150.9,4122.4,4147.7
2012/07/25,4133.2,4133.2,4084.4,4123.9
2012/07/24,4128.5,4140.8,4113.8,4133.2
2012/07/23,4199.1,4199.1,4127.3,4128.9
2012/07/20,4206.7,4215.6,4186.1,4199.1
2012/07/19,4123.6,4206.7,4123.6,4206.7
2012/07/18,4140.8,4144.2,4120.7,4123.6
2012/07/17,4105.1,4153.6,4102.7,4140.8
2012/07/16,4082.2,4126.9,4082.2,4105.1
2012/07/13,4068.0,4103.0,4062.3,4082.2
2012/07/12,4096.5,4108.7,4062.5,4068.0
2012/07/11,4095.7,4102.4,4076.4,4096.5
2012/07/10,4119.1,4135.9,4088.7,4098.0
2012/07/09,4148.4,4148.4,4111.0,4118.3
2012/07/06,4169.1,4169.4,4145.0,4157.8
2012/07/05,4171.0,4175.8,4157.0,4169.2
2012/07/04,4138.1,4172.5,4138.1,4172.2
2012/07/03,4133.0,4141.8,4119.9,4127.2
2012/07/02,4098.0,4151.5,4098.0,4133.0
