date,open,high,low,close
2012/11/30,4477.7,4514.2,4477.7,4506.0
2012/11/29,4447.1,4477.7,4445.5,4477.7
2012/11/28,4453.2,4453.2,4433.0,4447.3
2012/11/27,4424.2,4461.7,4424.0,4456.8
2012/11/26,4413.0,4426.0,4413.0,4424.2
2012/11/23,4413.1,4413.2,4397.9,4413.0
2012/11/22,4376.2,4428.6,4374.0,4413.1
2012/11/21,4387.5,4389.0,4366.8,4369.5
2012/11/20,4361.4,4391.0,4361.4,4385.7
2012/11/19,4345.1,4364.4,4340.0,4361.4
2012/11/16,4350.5,4351.8,4334.3,4336.8
2012/11/15,4388.4,4388.4,4339.0,4349.2
2012/11/14,4379.8,4395.6,4372.0,4388.4
2012/11/13,4446.1,4447.1,4379.8,4379.8
2012/11/12,4458.5,4465.2,4442.9,4448.0
2012/11/09,4483.8,4483.8,4436.6,4462.0
2012/11/08,4516.5,4516.5,4459.9,4483.8
2012/11/07,4484.8,4519.3,4482.8,4516.5
2012/11/06,4473.0,4490.0,4470.4,4484.8
2012/11/05,4457.4,4478.0,4436.2,4474.1
2012/11/02,4470.1,4486.4,4457.3,4460.1
2012/11/01,4517.0,4517.0,4457.6,4457.6
