date,open,high,low,close
2012/04/30,4362.1,4397.9,4362.1,4396.6
2012/04/27,4376.4,4386.1,4362.1,4362.1
2012/04/26,4369.2,4393.8,4367.0,4375.2
2012/04/24,4345.4,4373.4,4337.7,4360.4
2012/04/23,4366.5,4366.5,4351.0,4352.4
2012/04/20,4362.7,4368.1,4353.5,4366.5
2012/04/19,4350.9,4377.1,4347.4,4362.7
2012/04/18,4302.4,4349.4,4301.4,4348.7
2012/04/17,4302.4,4321.4,4286.4,4288.8
2012/04/16,4323.3,4323.3,4288.0,4302.3
2012/04/13,4280.6,4330.5,4280.6,4323.3
2012/04/12,4246.1,4280.6,4246.1,4280.6
2012/04/11,4280.4,4280.8,4246.1,4246.1
2012/04/10,4308.9,4310.0,4274.5,4292.3
2012/04/05,4323.7,4323.7,4286.3,4319.8
2012/04/04,4337.0,4341.5,4316.4,4333.9
2012/04/03,4335.6,4351.8,4327.7,4337.0
2012/04/02,4348.8,4377.5,4327.8,4329.3
