date,open,high,low,close
2012/06/29,4043.9,4117.0,4032.4,4094.6
2012/06/28,4043.2,4074.1,4041.3,4044.8
2012/06/27,4014.7,4044.7,4013.1,4043.2
2012/06/26,4027.8,4027.8,4002.3,4013.3
2012/06/25,4048.2,4048.2,3993.8,4027.8
2012/06/22,4087.6,4087.6,4038.6,4048.2
2012/06/21,4136.3,4136.4,4084.8,4087.6
2012/06/20,4123.3,4159.3,4123.3,4132.4
2012/06/19,4136.9,4136.9,4103.5,4123.3
2012/06/18,4057.3,4138.8,4057.3,4136.9
2012/06/15,4045.5,4064.2,4035.0,4057.3
2012/06/14,4061.3,4062.0,4026.5,4042.2
2012/06/13,4072.9,4087.8,4048.5,4063.8
2012/06/12,4062.3,4085.6,4060.8,4072.9
2012/06/08,4119.7,4121.4,4054.8,4063.7
2012/06/07,4068.4,4118.2,4068.4,4108.6
2012/06/06,4043.7,4063.7,4035.0,4055.3
2012/06/05,3985.0,4047.2,3985.0,4043.7
2012/06/04,4063.9,4063.9,3985.0,3985.0
2012/06/01,4075.8,4075.8,4030.4,4063.9
