date,open,high,low,close
2012/02/29,4262.7,4318.8,4262.7,4298.5
2012/02/28,4267.4,4285.2,4257.3,4262.7
2012/02/27,4306.8,4306.8,4257.8,4267.4
2012/02/24,4286.2,4307.5,4283.8,4306.8
2012/02/23,4293.5,4293.5,4265.9,4286.2
2012/02/22,4291.2,4305.5,4274.8,4293.1
2012/02/21,4259.2,4298.5,4245.4,4291.2
2012/02/20,4195.9,4256.1,4195.9,4256.1
2012/02/17,4193.0,4214.5,4187.8,4195.9
2012/02/16,4253.4,4253.4,4170.2,4181.9
2012/02/15,4242.6,4258.9,4225.1,4253.4
2012/02/14,4285.1,4285.1,4234.0,4242.8
2012/02/13,4245.3,4289.7,4244.9,4285.1
2012/02/10,4281.1,4288.6,4245.3,4245.3
2012/02/09,4290.7,4290.7,4244.9,4282.9
2012/02/08,4268.4,4294.3,4268.4,4290.7
2012/02/07,4296.0,4312.0,4269.3,4274.2
2012/02/06,4266.0,4310.5,4265.8,4296.0
2012/02/03,4267.8,4275.5,4248.9,4251.2
2012/02/02,4225.7,4284.8,4225.7,4267.8
2012/02/01,4259.6,4264.4,4225.7,4225.7
