date,open,high,low,close
2017/03/31,5896.2,5901.5,5864.9,5864.9
2017/03/30,5873.5,5899.2,5873.5,5896.2
2017/03/29,5821.2,5876.4,5821.2,5873.5
2017/03/28,5746.7,5821.2,5746.7,5821.2
2017/03/27,5753.5,5753.5,5698.1,5746.7
2017/03/24,5708.0,5768.4,5706.3,5753.5
2017/03/23,5684.5,5708.0,5684.5,5708.0
2017/03/22,5774.6,5774.6,5681.0,5684.5
2017/03/21,5778.9,5779.3,5760.2,5774.6
2017/03/20,5799.6,5799.6,5764.4,5778.9
2017/03/17,5785.8,5815.0,5777.9,5799.6
2017/03/16,5774.0,5801.1,5765.6,5785.8
2017/03/15,5759.1,5774.4,5727.7,5774.0
2017/03/14,5757.3,5783.6,5743.9,5759.1
2017/03/13,5775.6,5775.6,5744.7,5757.3
2017/03/10,5741.2,5781.2,5741.2,5775.6
2017/03/09,5759.7,5760.7,5729.0,5741.2
2017/03/08,5761.4,5761.4,5738.7,5759.7
2017/03/07,5746.5,5774.8,5719.6,5761.4
2017/03/06,5729.6,5747.1,5715.5,5746.5
2017/03/03,5776.6,5776.6,5712.4,5729.6
2017/03/02,5704.8,5776.6,5704.8,5776.6
2017/03/01,5712.2,5712.2,5675.0,5704.8
