date,open,high,low,close
2017/11/30,6011.1,6011.1,5949.2,5969.9
2017/11/29,5984.3,6031.4,5984.3,6011.1
2017/11/28,5988.8,6004.3,5976.3,5984.3
2017/11/27,5982.6,6009.0,5978.1,5988.8
2017/11/24,5986.3,5986.3,5951.4,5982.6
2017/11/23,5986.4,5991.1,5971.0,5986.2
2017/11/22,5963.5,5998.1,5963.5,5986.4
2017/11/21,5945.7,5969.1,5945.2,5963.5
2017/11/20,5957.3,5957.3,5922.6,5945.7
2017/11/17,5943.5,5978.7,5943.5,5957.3
2017/11/16,5934.2,5953.6,5916.1,5943.5
2017/11/15,5968.7,5968.7,5934.2,5934.2
2017/11/14,6021.8,6021.8,5957.1,5968.7
2017/11/13,6029.4,6029.4,6010.7,6021.8
2017/11/10,6049.4,6049.4,6020.7,6029.4
2017/11/09,6016.3,6052.1,6016.3,6049.4
2017/11/08,6014.3,6022.8,5996.2,6016.3
2017/11/07,5953.8,6017.4,5953.8,6014.3
2017/11/06,5959.9,5966.3,5945.7,5953.8
2017/11/03,5931.7,5968.2,5931.7,5959.9
2017/11/02,5937.8,5961.5,5929.1,5931.7
2017/11/01,5909.0,5952.4,5909.0,5937.8
