url_id,url,date,title,summary,extraction_date,author
5a0e418b7c757bf00d6fe9eb2538b081,https://www.afr.com/markets/equity-markets/asx-seen-lower-amid-tech-to-bank-rotation-in-new-york-20171130-gzvjdp,2017/11/30,ASX seen lower amid tech to bank rotation in New York,Australian shares are poised to open down amid fluctuations in New York and ahead of a swath of data including quarterly capex stats.,19-04-2021,Timothy Moore
d0b3acae465a733bf241bb0da04eb135,https://www.afr.com/markets/equity-markets/asx-poised-to-bolt-out-of-opening-gate-as-wall-st-banks-rally-20171129-gzuqji,2017/11/29,ASX poised to bolt out of opening gate as Wall St banks rally,Australian shares are poised to open higher as banks paced a renewed bull market in New York. $A dips.,19-04-2021,Timothy Moore
cd7cbc1209a43c6b16a2c1f129989278,https://www.afr.com/markets/equity-markets/commodity-headwinds-seen-stalling-asx-at-open-20171128-gztyr4,2017/11/28,Commodity headwinds seen stalling ASX at open,"A retreat in oil, iron ore and copper could put Australian investors on the defensive. ASX futures down 10 points.",19-04-2021,Timothy Moore
44b4e669acf07245f5bd926182a44b8a,https://www.afr.com/markets/equity-markets/asx-set-to-open-flat-us-fed-in-focus-20171125-gzsp6w,2017/11/27,"ASX set to open flat, US Fed in focus",Australian shares are set to open little changed even after Black Friday sales boosted techs and retailers on Wall Street.,19-04-2021,Timothy Moore
e3aaaef10737a29393ec42e3e769dd69,https://www.afr.com/markets/equity-markets/asx-seen-in-retreat-at-open-iron-ore-leaps-20171124-gzrvhn,2017/11/24,ASX seen in retreat at open; iron ore leaps,"While Australian shares are set to open lower, it's not because of iron ore which appears headed toward a bull market. $A steady.",19-04-2021,Timothy Moore
b1a8a002158eaf8657a8dd3dbbdecc38,https://www.afr.com/markets/equity-markets/bhp-rio-could-bolster-opening-bid-for-asx-20171123-gzr22v,2017/11/23,"BHP, Rio could bolster opening bid for ASX","Solid overseas gains for BHP and Rio Tinto could help Australian shares open a positive note. Iron ore, oil, base metals up.",19-04-2021,Timothy Moore
47345d82ddcfefaffe38799c036118b4,https://www.afr.com/markets/equity-markets/asx-set-to-follow-wall-st-higher-sp-500-tops-2600-20171122-gzq8el,2017/11/22,"ASX set to follow Wall St higher, S&P 500 tops 2600",Australian shares are poised to rally as Wall Street rallied to fresh highs and commodities mostly rose. $A advances.,19-04-2021,Timothy Moore
edc1ea2a5e05f329ad2269b503fd9d46,https://www.afr.com/markets/equity-markets/asx-futures-point-to-higher-open-metals-mixed-20171121-gzpdcu,2017/11/21,"ASX futures point to higher open, metals mixed","Australian shares appear set to open higher, reversing Monday's retreat. Still, oil sank as did gold. Base metals mixed.",19-04-2021,Timothy Moore
2b99ef10a40bb4f1d251f8707f33144f,https://www.afr.com/markets/equity-markets/asx-faces-a-flat-start-to-the-week-wall-st-falls-before-thanksgiving-break-20171118-gzo0ni,2017/11/20,"ASX faces a flat start to the week, Wall St falls before Thanksgiving break",Australian shares may tread water to start a relatively quiet data week. Wall St retreats from record highs.,19-04-2021,Timothy Moore
d8fb6757799762db2fdd8e61f59c8ae2,https://www.afr.com/markets/equity-markets/asx-to-pop-as-bulls-propel-wall-st-higher-20171117-gzn4rj,2017/11/17,ASX to pop as bulls propel Wall St higher,Australian shares are poised to rise as Wall Street bulls renewed their push for higher valuations. $A steady.,19-04-2021,Timothy Moore
81b7e84d843dfbd28668e4b6e0c6c8fa,https://www.afr.com/markets/equity-markets/asx-futures-point-to-higher-open-20171116-gzmam5,2017/11/16,ASX futures point to higher open,"Australian shares are set to open higher, according to futures as base metals recovered late in London.",19-04-2021,Timothy Moore
2c13ebbd461418925535bdf3692c23f1,https://www.afr.com/markets/equity-markets/asx-poised-to-drop-bhp-rio-fall-as-base-metals-retreat-20171115-gzlgqn,2017/11/15,"ASX poised to drop; BHP, Rio fall as base metals retreat",Australian shares are set to drop as a retreat in base metals hit BHP and Rio. The $A was steady as the greenback fell.,19-04-2021,Timothy Moore
7cf9ae7c634a665a3d33cd882e93fa04,https://www.afr.com/markets/equity-markets/asx-poised-to-open-lower-wall-st-fluctuates-20171114-gzkn3i,2017/11/14,"ASX poised to open lower, Wall St fluctuates",Australian shares are poised to slide at the open. The currency has slipped close to US76¢ mark. Shell sells Woodside stake.,19-04-2021,Timothy Moore
562db06bbe6b91b30beb70bcaf78e6ef,https://www.afr.com/markets/equity-markets/asx-set-to-open-slightly-down-20171113-gzjwf7,2017/11/13,ASX set to open slightly down,Australian shares are set to open largely flat on Monday though investors are gearing up for a big week of economic data.,19-04-2021,
