url_id,url,date,title,summary,extraction_date,author
8dba4a194eeef7f51fa395fc29646b90,https://www.afr.com/markets/equity-markets/positive-sentiment-flows-from-us-economic-growth-data-20170831-gy7mh3,2017/08/31,Positive sentiment flows from US economic growth data,Local shares are poised to edge higher as Wall Street advanced on signs the US economic expansion is gathering momentum.,19-04-2021,Timothy Moore
b5e8f05df1e659ac8bc9acf7bafce7c9,https://www.afr.com/markets/equity-markets/australian-shares-to-rise-n-korea-tensions-ease-20170830-gy6tmr,2017/08/30,"Australian shares to rise, N Korea tensions ease",Local shares are poised to rise amid a focus on both economic data and earnings. Base metals higher. $A flat.,19-04-2021,Timothy Moore
1162bb0a5bd973eaf6dba2ab4e943cea,https://www.afr.com/markets/equity-markets/flat-open-as-harvey-soaks-sentiment-on-wall-street-20170829-gy61sw,2017/08/29,ASX poised to edge higher as Harvey soaks sentiment on Wall Street,"Australian shares are poised to edge higher, following New York, as Hurricane Harvey hammered the price of oil.",19-04-2021,Timothy Moore
b7d3b31f5122417f62f7e8e3e427012f,https://www.afr.com/markets/equity-markets/asx-set-for-slight-rise-after-wall-st-investors-seek-tax-reform-20170826-gy4odk,2017/08/28,ASX set for slight rise after Wall St investors seek tax reform,"Australian stocks are poised to open higher, helped by a modestly positive session on Wall Street. ASX futures up 6 points.",19-04-2021,Timothy Moore
b4c2d13135c731be257c3fe8206c657e,https://www.afr.com/markets/equity-markets/equities-pause-ahead-of-janet-yellen-20170825-gy3rvr,2017/08/25,Equities pause ahead of Janet Yellen,Global investors are fixed to the sidelines as they await a speech by Janet Yellen. ASX futures flat. $A little changed.,19-04-2021,Timothy Moore
9003ad6729521915e8ef7c7cd8717c9d,https://www.afr.com/markets/equity-markets/riskoff-sentiment-depresses-wall-st-20170824-gy2tgc,2017/08/24,Risk-off sentiment depresses Wall St,"ASX futures are pointing to a positive open, even as all three major US benchmarks slide lower. $A flat.",19-04-2021,Timothy Moore
aaf43093c1ffbfa0ecfcac378a736346,https://www.afr.com/markets/equity-markets/miners-techs-pace-global-stocks-higher-20170823-gy1yzk,2017/08/23,"Miners, techs pace global stocks higher","Optimism about the outlook for miners, including BHP and Rio, has helped paced markets higher. ASX futures up 32pts.",19-04-2021,Timothy Moore
da47afdac668cbbc98b00267739ca29c,https://www.afr.com/markets/equity-markets/equities-pause-even-as-metals-shine-20170822-gy16zq,2017/08/22,Equities pause even as metals shine,"Global equities paused overnight, even as base metals extended their recent advances. Iron ore nears $US80 a tonne.",19-04-2021,Timothy Moore
0c30bbd372438f78dc50e85caf7de678,https://www.afr.com/markets/equity-markets/asx-to-open-flat-while-sp-500-resiliency-is-tested-even-as-iron-ore-oil-surge-20170819-gxzspc,2017/08/21,"ASX to open flat while S&P 500 resiliency is tested even as iron ore, oil surge ","Australian shares are set to open flat, even after iron ore and oil leapt higher over the weekend. Wall St slipped. $A advanced.",19-04-2021,Timothy Moore
4eba9f5985e07309a78e9bcde9454cb6,https://www.afr.com/markets/equity-markets/asx-poised-to-fall-as-risk-aversion-rises-20170818-gxyvp2,2017/08/18,ASX poised to fall as risk aversion rises,"ASX shares are poised to drop at the open, following Wall Street which was roiled by concerns about political chaos in the US.",19-04-2021,Timothy Moore
16dc1be05e1e468bb99bc322a8b77b8d,https://www.afr.com/markets/equity-markets/miners-poised-to-lead-asx-higher-20170817-gxxx3m,2017/08/17,Miners poised to lead ASX higher,A surge in base metal prices is poised to propel the ASX higher at the open. BHP was up 2.8% in New York. $A surges 1.4%.,19-04-2021,Timothy Moore
6c01b6bb80076df7483c205f9562f65f,https://www.afr.com/markets/equity-markets/asx-futures-dip-ahead-of-reporting-wave-20170816-gxx0ny,2017/08/16,ASX futures dip ahead of reporting wave,A wave of earnings statements will set the tone for the open after a mixed session on Wall Street. $A extends slide.,19-04-2021,Timothy Moore
