url_id,url,date,title,summary,extraction_date,author
a474e8d13c8beb1e02b439df93bd1e57,https://www.afr.com/markets/equity-markets/asx-set-to-open-flat-as-caution-prevails-20180428-h0zd9t,2018/04/30,ASX set to open flat as caution prevails,"Australian shares are poised to open little changed to start the week, as investors await a wave of corporate results and AGMs. The RBA is meeting, too.",19-04-2021,Timothy Moore
5a3c4a7c37a6cf34f05a8233eb65932b,https://www.afr.com/markets/equity-markets/asx-set-to-rise-as-wall-st-advances-on-techs-20180427-h0zbht,2018/04/27,ASX set to rise as Wall St advances on techs,"Australian shares are set to open higher, as techs paced by Facebook rallied strongly on Wall Street.",19-04-2021,Timothy Moore
023e1b1dafc364640e57076c303f69dc,https://www.afr.com/markets/equity-markets/asx-futures-higher-wall-st-mixed-20180426-h0z8y8,2018/04/26,"ASX futures higher, Wall St edges mostly higher","Australian shares are poised to open up, as Wall Street shook off an early plunge to end the day modestly higher.",19-04-2021,Timothy Moore
f2bc626c29ddd38e711625e1f6578b34,https://www.afr.com/markets/equity-markets/asx-could-follow-wall-st-lower-aluminium-plunges-20180328-h0y1sa,2018/04/24,"ASX futures higher; Wall St lower, aluminium plunges",Australian shares are poised to open higher despite a sell-off on Wall Street and a sharp retracement for aluminium and its producers.,19-04-2021,Timothy Moore
1f62a618c864af522f0c1d6bd3a76a6a,https://www.afr.com/markets/equity-markets/asx-set-to-fall-amid-hayne-royal-commission-fallout-20180421-h0z28i,2018/04/23,ASX set to fall amid Hayne royal commission fallout,Australian shares appear poised to start the week lower after metals eased and amid expected further fallout from the Hayne royal commission.,19-04-2021,Timothy Moore
d5a1e68bd7228e1f08d97d518260cc9e,https://www.afr.com/markets/equity-markets/asx-set-to-open-lower-wall-st-falls-20180420-h0z0dv,2018/04/20,"ASX set to open lower, Wall St falls",Australian stocks are poised to open lower as earnings misses knocked sentiment on Wall Street.,19-04-2021,Timothy Moore
e4c4fed7e295f20f772fd7657a2c4bc3,https://www.afr.com/markets/equity-markets/asx-poised-to-lift-as-metals-and-miners-leap-20180419-h0yyja,2018/04/19,ASX poised to lift as metals and miners leap,"Surging prices for nickel and aluminium lifted miners in London and New York, putting Australian shares in position for a higher open.",19-04-2021,Timothy Moore
efe72c586e01867edfb0e7852dc774fd,https://www.afr.com/markets/equity-markets/asx-to-open-higher-as-techs-rally-on-wall-st-20180418-h0ywjo,2018/04/18,ASX to open higher as techs rally on Wall St,"Australian shares are poised to rise as techs, including Atlassian, rallied on Wall St. Iron ore up, oil consolidates.",19-04-2021,Timothy Moore
9e484a095bbd150e6a4d13ec39694d0d,https://www.afr.com/markets/equity-markets/asx-poised-to-rise-us-stocks-advance-on-earnings-optimism-20180417-h0yuta,2018/04/17,"ASX poised to open little change, US stocks advance on earnings optimism","Australian shares are set to open little changed, even with an advance in base metals and a rally on Wall Street.",19-04-2021,Timothy Moore
e727c03c8088b1de312b949118d58184,https://www.afr.com/markets/equity-markets/asx-on-uncertain-footing-after-syria-strikes-20180414-h0yr45,2018/04/16,ASX on uncertain footing after Syria strikes,"Australian shares are poised for a nervous start after weekend US air strikes in Syria, which helped push oil prices to over three-year highs.",19-04-2021,Timothy Moore
a5af0f848bc3648a0e983716f3e5a815,https://www.afr.com/markets/equity-markets/asx-futures-edge-higher-as-mid-east-tensions-ease-20180413-h0yp7m,2018/04/13,"ASX futures edge higher as global trade, Mid East tensions ease",Australian shares appear set to open higher as shares in Europe and the US advanced as trade and war rhetoric eased.,19-04-2021,Timothy Moore
858e775797de3a692784714c39ebb88c,https://www.afr.com/markets/equity-markets/asx-poised-for-lower-open-on-syrian-tensions-20180412-h0yneq,2018/04/12,ASX poised for lower open on Syrian tensions,Australian stocks are heading toward modest opening losses as geopolitical worries offset - and bolster - oil and base metals.,19-04-2021,Timothy Moore
d241e226477605eb20dcf1a00d3fe345,https://www.afr.com/markets/equity-markets/asx-futures-down-wall-st-higher-as-oil-rallies-20180411-h0ylkv,2018/04/11,"ASX futures edge up, Wall St higher as oil rallies",Australian stock futures are pointing to a modestly higher open after Wall Street's main benchmarks rallied.,19-04-2021,Timothy Moore
