date,open,high,low,close
2021/02/26,6834.0,6834.0,6658.9,6673.3
2021/02/25,6777.8,6857.3,6777.8,6834.0
2021/02/24,6839.2,6839.2,6762.6,6777.8
2021/02/23,6780.9,6839.2,6765.3,6839.2
2021/02/22,6793.8,6824.8,6774.3,6780.9
2021/02/19,6885.9,6886.7,6769.9,6793.8
2021/02/18,6885.2,6915.8,6875.3,6885.9
2021/02/17,6917.3,6938.0,6863.0,6885.2
2021/02/16,6868.9,6917.3,6868.9,6917.3
2021/02/15,6866.1,6883.1,6806.7,6868.9
2021/02/12,6850.1,6852.8,6802.4,6806.7
2021/02/11,6856.9,6875.8,6837.5,6850.1
2021/02/10,6821.2,6869.2,6821.2,6856.9
2021/02/09,6880.7,6899.7,6821.2,6821.2
2021/02/08,6840.5,6901.0,6840.5,6880.7
2021/02/05,6765.5,6846.7,6765.5,6840.5
2021/02/04,6824.6,6828.7,6757.2,6765.5
2021/02/03,6762.6,6852.9,6762.6,6824.6
2021/02/02,6663.0,6774.7,6663.0,6762.6
2021/02/01,6607.4,6675.1,6517.2,6663.0
