date,open,high,low,close
2021/01/29,6649.7,6730.2,6585.3,6607.4
2021/01/28,6780.6,6780.6,6597.6,6649.7
2021/01/27,6824.7,6824.7,6764.3,6780.6
2021/01/25,6800.4,6832.6,6800.4,6824.7
2021/01/22,6823.7,6823.9,6794.1,6800.4
2021/01/21,6770.4,6829.3,6770.4,6823.7
2021/01/20,6742.6,6788.1,6742.6,6770.4
2021/01/19,6663.0,6748.9,6663.0,6742.6
2021/01/18,6715.4,6715.4,6651.6,6663.0
2021/01/15,6715.3,6752.4,6715.3,6715.4
2021/01/14,6686.6,6724.8,6669.3,6715.3
2021/01/13,6679.1,6691.6,6657.1,6686.6
2021/01/12,6697.2,6733.5,6679.1,6679.1
2021/01/11,6757.9,6761.0,6689.4,6697.2
2021/01/08,6712.0,6757.9,6712.0,6757.9
2021/01/07,6607.1,6733.4,6607.1,6712.0
2021/01/06,6681.9,6685.7,6588.9,6607.1
2021/01/05,6684.2,6684.5,6635.1,6681.9
2021/01/04,6587.1,6684.2,6587.1,6684.2
