date,open,high,low,close
2021/03/31,6738.4,6862.6,6738.4,6790.7
2021/03/30,6799.5,6836.3,6738.4,6738.4
2021/03/29,6824.2,6860.6,6794.1,6799.5
2021/03/26,6790.6,6835.0,6790.6,6824.2
2021/03/25,6778.8,6806.0,6769.9,6790.6
2021/03/24,6745.4,6799.1,6735.6,6778.8
2021/03/23,6752.5,6786.2,6741.3,6745.4
2021/03/22,6708.2,6763.4,6688.2,6752.5
2021/03/19,6745.9,6745.9,6673.7,6708.2
2021/03/18,6795.2,6806.2,6744.5,6745.9
2021/03/17,6827.1,6827.1,6761.4,6795.2
2021/03/16,6773.0,6858.9,6767.8,6827.1
2021/03/15,6766.8,6793.5,6727.5,6773.0
2021/03/12,6713.9,6783.0,6713.9,6766.8
2021/03/11,6714.1,6756.7,6648.6,6713.9
2021/03/10,6771.2,6806.5,6714.1,6714.1
2021/03/09,6739.6,6810.0,6739.6,6771.2
2021/03/08,6710.8,6835.6,6710.8,6739.6
2021/03/05,6760.7,6760.7,6660.5,6710.8
2021/03/04,6818.0,6818.0,6709.0,6760.7
2021/03/03,6762.3,6818.8,6762.3,6818.0
2021/03/02,6789.6,6860.7,6762.3,6762.3
2021/03/01,6673.3,6790.1,6672.2,6789.6
