date,open,high,low,close
2019/11/29,6864.0,6893.7,6846.0,6846.0
2019/11/28,6850.6,6879.5,6850.6,6864.0
2019/11/27,6787.5,6852.1,6787.5,6850.6
2019/11/26,6731.4,6797.6,6731.4,6787.5
2019/11/25,6712.0,6758.0,6712.0,6731.4
2019/11/22,6672.9,6725.1,6672.9,6709.8
2019/11/21,6722.4,6722.4,6637.3,6672.9
2019/11/20,6814.2,6814.2,6714.9,6722.4
2019/11/19,6766.8,6814.2,6755.0,6814.2
2019/11/18,6793.7,6799.2,6749.1,6766.8
2019/11/15,6735.1,6798.7,6735.1,6793.7
2019/11/14,6698.4,6744.8,6687.7,6735.1
2019/11/13,6753.0,6766.2,6698.3,6698.4
2019/11/12,6772.5,6779.3,6730.9,6753.0
2019/11/11,6724.1,6772.5,6717.3,6772.5
2019/11/08,6726.6,6742.2,6706.1,6724.1
2019/11/07,6660.2,6727.7,6659.7,6726.6
2019/11/06,6697.1,6715.2,6658.2,6660.2
2019/11/05,6686.9,6725.9,6678.9,6697.1
2019/11/04,6669.1,6713.5,6669.1,6686.9
2019/11/01,6663.4,6671.7,6634.7,6669.1
