date,open,high,low,close
2019/02/28,6150.3,6173.1,6135.4,6169.0
2019/02/27,6128.4,6156.4,6127.7,6150.3
2019/02/26,6186.3,6186.3,6106.0,6128.4
2019/02/25,6167.3,6191.1,6158.8,6186.3
2019/02/22,6139.2,6176.2,6126.5,6167.3
2019/02/21,6096.5,6153.6,6083.6,6139.2
2019/02/20,6106.9,6125.8,6077.5,6096.5
2019/02/19,6089.8,6119.5,6081.4,6106.9
2019/02/18,6066.1,6115.7,6066.1,6089.8
2019/02/15,6059.4,6076.1,6048.9,6066.1
2019/02/14,6063.6,6093.6,6046.7,6059.4
2019/02/13,6079.1,6094.0,6053.0,6063.6
2019/02/12,6060.8,6093.2,6053.4,6079.1
2019/02/11,6071.5,6084.9,6028.6,6060.8
2019/02/08,6092.5,6094.7,6054.1,6071.5
2019/02/07,6026.1,6105.9,6026.1,6092.5
2019/02/06,6005.9,6042.5,5990.5,6026.1
2019/02/05,5891.2,6039.2,5891.2,6005.9
2019/02/04,5862.8,5899.2,5848.9,5891.2
2019/02/01,5864.7,5881.6,5857.4,5862.8
