date,open,high,low,close
2019/04/30,6359.5,6359.5,6316.3,6325.5
2019/04/29,6385.6,6385.6,6348.0,6359.5
2019/04/26,6382.1,6388.2,6362.3,6385.6
2019/04/24,6319.4,6390.5,6319.4,6382.1
2019/04/23,6259.8,6321.7,6259.8,6319.4
2019/04/18,6256.4,6280.4,6248.2,6259.8
2019/04/17,6277.4,6286.0,6249.6,6256.4
2019/04/16,6251.4,6282.8,6237.6,6277.4
2019/04/15,6251.3,6259.4,6238.9,6251.4
2019/04/12,6198.7,6251.3,6198.7,6251.3
2019/04/11,6223.5,6223.5,6184.0,6198.7
2019/04/10,6221.8,6235.4,6199.3,6223.5
2019/04/09,6221.4,6228.9,6203.7,6221.8
2019/04/08,6181.3,6221.4,6181.3,6221.4
2019/04/05,6232.8,6232.8,6169.8,6181.3
2019/04/04,6285.0,6285.0,6221.1,6232.8
2019/04/03,6242.4,6287.9,6242.4,6285.0
2019/04/02,6217.0,6270.6,6217.0,6242.4
2019/04/01,6180.7,6234.6,6180.7,6217.0
