date,open,high,low,close
2019/07/31,6845.1,6845.1,6812.6,6812.6
2019/07/30,6825.8,6875.5,6825.8,6845.1
2019/07/29,6793.4,6834.4,6793.4,6825.8
2019/07/26,6818.0,6818.0,6779.5,6793.4
2019/07/25,6776.7,6818.0,6771.1,6818.0
2019/07/24,6724.6,6783.3,6724.6,6776.7
2019/07/23,6691.2,6730.7,6688.8,6724.6
2019/07/22,6700.3,6710.7,6673.2,6691.2
2019/07/19,6649.1,6705.4,6646.6,6700.3
2019/07/18,6673.3,6673.3,6630.7,6649.1
2019/07/17,6641.0,6675.4,6626.6,6673.3
2019/07/16,6653.0,6665.3,6641.0,6641.0
2019/07/15,6694.9,6694.9,6638.5,6653.0
2019/07/12,6716.1,6717.1,6687.7,6696.5
2019/07/11,6689.8,6729.4,6686.1,6716.1
2019/07/10,6665.7,6718.2,6665.7,6689.8
2019/07/09,6672.2,6679.0,6641.4,6665.7
2019/07/08,6740.0,6751.3,6672.2,6672.2
2019/07/05,6718.0,6769.6,6714.8,6751.3
2019/07/04,6685.5,6731.9,6685.5,6718.0
2019/07/03,6653.2,6692.4,6641.7,6685.5
2019/07/02,6648.4,6686.5,6642.5,6653.2
2019/07/01,6618.8,6664.0,6618.8,6648.1
