date,open,high,low,close
2019/05/31,6392.1,6398.8,6362.2,6396.9
2019/05/30,6440.0,6440.0,6379.7,6392.1
2019/05/29,6484.8,6484.8,6419.3,6440.0
2019/05/28,6451.9,6491.7,6451.9,6484.8
2019/05/27,6455.8,6464.6,6447.6,6451.9
2019/05/24,6491.8,6491.8,6437.3,6456.0
2019/05/23,6510.7,6510.7,6480.2,6491.8
2019/05/22,6500.1,6510.9,6478.6,6510.7
2019/05/21,6476.1,6500.1,6444.4,6500.1
2019/05/20,6365.3,6476.1,6365.3,6476.1
2019/05/17,6327.8,6398.3,6327.8,6365.3
2019/05/16,6284.2,6327.8,6272.8,6327.8
2019/05/15,6239.9,6291.3,6239.9,6284.2
2019/05/14,6297.6,6297.6,6203.1,6239.9
2019/05/13,6310.9,6310.9,6277.9,6297.6
2019/05/10,6295.3,6317.4,6283.6,6310.9
2019/05/09,6269.1,6300.2,6258.8,6295.3
2019/05/08,6295.7,6295.7,6241.5,6269.1
2019/05/07,6283.7,6341.9,6283.7,6295.7
2019/05/06,6335.8,6335.8,6248.4,6283.7
2019/05/03,6338.4,6355.0,6327.2,6335.8
2019/05/02,6375.9,6375.9,6323.5,6338.4
2019/05/01,6325.5,6380.2,6325.5,6375.9
