date,open,high,low,close
2019/06/28,6666.3,6670.1,6618.8,6618.8
2019/06/27,6640.5,6666.3,6606.3,6666.3
2019/06/26,6658.0,6658.0,6637.4,6640.5
2019/06/25,6665.4,6680.3,6647.3,6658.0
2019/06/24,6650.8,6665.4,6617.0,6665.4
2019/06/21,6687.4,6691.5,6641.1,6650.8
2019/06/20,6648.1,6687.4,6638.8,6687.4
2019/06/19,6570.0,6648.1,6570.0,6648.1
2019/06/18,6530.9,6572.5,6529.3,6570.0
2019/06/17,6554.0,6555.4,6527.0,6530.9
2019/06/14,6542.4,6559.5,6533.0,6554.0
2019/06/13,6543.7,6563.2,6534.3,6542.4
2019/06/12,6546.3,6587.3,6543.7,6543.7
2019/06/11,6443.9,6546.3,6443.9,6546.3
2019/06/07,6383.0,6443.9,6383.0,6443.9
2019/06/06,6358.5,6403.2,6358.5,6383.0
2019/06/05,6332.4,6387.6,6332.4,6358.5
2019/06/04,6320.5,6343.0,6315.6,6332.4
2019/06/03,6396.9,6396.9,6320.5,6320.5
