date,open,high,low,close
2010/11/30,4618.5,4618.5,4584.3,4584.4
2010/11/29,4598.3,4623.5,4557.3,4618.5
2010/11/26,4593.4,4616.5,4593.4,4598.3
2010/11/25,4584.7,4607.2,4583.2,4593.4
2010/11/24,4589.1,4589.1,4551.2,4584.7
2010/11/23,4643.5,4643.5,4586.8,4589.1
2010/11/22,4629.2,4672.0,4629.2,4643.5
2010/11/19,4640.2,4673.8,4615.5,4629.2
2010/11/18,4624.3,4644.1,4612.0,4640.2
2010/11/17,4700.3,4700.3,4622.3,4624.3
2010/11/16,4688.0,4709.5,4670.5,4700.3
2010/11/15,4692.7,4714.2,4681.3,4688.0
2010/11/12,4728.6,4732.4,4681.6,4692.7
2010/11/11,4699.8,4740.2,4699.8,4728.6
2010/11/10,4740.7,4753.8,4686.1,4699.8
2010/11/09,4778.4,4778.4,4731.0,4740.7
2010/11/08,4800.6,4810.5,4774.5,4778.4
2010/11/05,4745.3,4815.0,4745.3,4800.6
2010/11/04,4722.6,4756.9,4715.1,4745.3
2010/11/03,4701.4,4734.9,4701.4,4722.6
2010/11/02,4698.5,4706.5,4676.7,4701.4
2010/11/01,4661.6,4705.4,4661.6,4698.5
