date,open,high,low,close
2010/12/30,4775.2,4799.9,4775.2,4790.4
2010/12/29,4777.3,4784.9,4754.8,4775.2
2010/12/23,4778.4,4811.9,4778.3,4799.0
2010/12/22,4771.9,4786.0,4768.4,4778.4
2010/12/21,4736.6,4782.4,4736.6,4771.9
2010/12/20,4763.1,4778.5,4736.6,4736.6
2010/12/17,4784.0,4784.0,4763.1,4763.1
2010/12/16,4767.8,4784.3,4754.7,4784.0
2010/12/15,4766.9,4781.9,4757.1,4767.8
2010/12/14,4757.1,4773.0,4755.8,4766.9
2010/12/13,4745.9,4775.7,4745.9,4757.1
2010/12/10,4741.3,4750.0,4732.5,4745.9
2010/12/09,4699.9,4747.1,4699.9,4741.3
2010/12/08,4726.8,4727.3,4694.9,4699.9
2010/12/07,4688.6,4737.6,4688.6,4726.8
2010/12/06,4694.2,4706.8,4688.0,4688.6
2010/12/03,4676.2,4717.1,4676.2,4694.2
2010/12/02,4586.6,4686.0,4586.6,4676.2
2010/12/01,4584.4,4586.8,4557.0,4586.6
