date,open,high,low,close
2010/02/26,4594.1,4637.7,4593.3,4637.7
2010/02/25,4648.5,4689.9,4589.9,4594.1
2010/02/24,4718.3,4718.3,4641.0,4648.5
2010/02/23,4717.5,4718.3,4688.2,4718.3
2010/02/22,4635.1,4717.5,4635.1,4717.5
2010/02/19,4654.9,4672.2,4609.6,4635.1
2010/02/18,4667.9,4673.1,4633.4,4654.9
2010/02/17,4567.8,4672.9,4567.8,4667.9
2010/02/16,4545.5,4598.2,4545.5,4567.8
2010/02/15,4562.1,4568.7,4537.9,4545.5
2010/02/12,4554.3,4593.3,4545.0,4562.1
2010/02/11,4513.4,4565.3,4510.9,4554.3
2010/02/10,4505.1,4570.7,4498.9,4513.4
2010/02/09,4521.4,4521.4,4464.9,4505.1
2010/02/08,4514.1,4551.0,4514.1,4521.4
2010/02/05,4621.6,4621.6,4488.4,4514.1
2010/02/04,4647.9,4647.9,4598.3,4621.6
2010/02/03,4605.3,4656.9,4605.3,4647.9
2010/02/02,4524.1,4605.4,4524.1,4605.3
2010/02/01,4569.6,4588.5,4524.1,4524.1
