date,open,high,low,close
2010/01/29,4673.3,4673.3,4566.7,4569.6
2010/01/28,4644.6,4676.1,4642.6,4673.3
2010/01/27,4717.9,4717.9,4628.6,4644.6
2010/01/25,4750.6,4750.6,4679.9,4717.9
2010/01/22,4827.2,4827.2,4716.0,4750.6
2010/01/21,4868.2,4868.2,4822.2,4827.2
2010/01/20,4861.2,4905.8,4861.2,4868.2
2010/01/19,4911.1,4930.0,4861.2,4861.2
2010/01/18,4899.6,4917.1,4865.6,4911.1
2010/01/15,4898.0,4905.4,4857.8,4899.6
2010/01/14,4868.1,4920.5,4868.1,4898.0
2010/01/13,4899.5,4899.5,4852.9,4868.1
2010/01/12,4950.7,4950.7,4893.1,4899.5
2010/01/11,4912.1,4955.1,4912.1,4950.7
2010/01/08,4899.4,4937.9,4899.4,4912.1
2010/01/07,4921.4,4938.1,4898.9,4899.4
2010/01/06,4924.3,4938.5,4915.3,4921.4
2010/01/05,4876.3,4930.7,4876.3,4924.3
