date,open,high,low,close
2010/04/30,4785.6,4822.7,4785.6,4807.4
2010/04/29,4822.8,4822.8,4779.3,4785.6
2010/04/28,4880.0,4880.0,4785.4,4822.8
2010/04/27,4881.5,4911.9,4872.4,4880.0
2010/04/23,4907.4,4907.4,4875.8,4881.5
2010/04/22,4954.3,4954.3,4887.8,4907.4
2010/04/21,4925.8,4970.2,4925.8,4954.3
2010/04/20,4915.1,4944.9,4914.2,4925.8
2010/04/19,4984.7,4984.7,4909.4,4915.1
2010/04/16,5001.9,5002.2,4973.4,4984.7
2010/04/15,4994.7,5025.1,4994.7,5001.9
2010/04/14,4951.6,4996.8,4951.6,4994.7
2010/04/13,4984.3,4984.3,4944.5,4951.6
2010/04/12,4948.1,4986.1,4948.1,4984.3
2010/04/09,4937.9,4958.4,4937.9,4948.1
2010/04/08,4960.9,4960.9,4930.8,4937.9
2010/04/07,4953.7,4971.3,4953.6,4960.9
2010/04/06,4907.7,4956.6,4907.7,4953.7
2010/04/01,4875.5,4907.7,4875.5,4907.7
