date,open,high,low,close
2010/08/31,4452.7,4452.7,4403.9,4404.2
2010/08/30,4370.1,4456.4,4370.1,4452.7
2010/08/27,4356.0,4379.0,4330.2,4370.1
2010/08/26,4320.1,4356.0,4320.1,4356.0
2010/08/25,4381.3,4381.3,4313.9,4320.1
2010/08/24,4429.0,4429.0,4378.0,4381.3
2010/08/23,4430.9,4439.4,4418.2,4429.0
2010/08/20,4479.0,4479.0,4409.5,4430.9
2010/08/19,4474.9,4479.0,4454.9,4479.0
2010/08/18,4477.0,4494.9,4459.7,4474.9
2010/08/17,4438.5,4486.1,4423.9,4477.0
2010/08/16,4459.6,4459.6,4402.6,4438.5
2010/08/13,4400.9,4459.6,4393.3,4459.6
2010/08/12,4455.5,4455.5,4382.1,4400.9
2010/08/11,4540.7,4540.7,4455.5,4455.5
2010/08/10,4594.9,4597.0,4538.4,4540.7
2010/08/09,4566.1,4598.7,4540.1,4594.9
2010/08/06,4566.5,4566.5,4545.2,4566.1
2010/08/05,4542.1,4580.5,4542.1,4566.5
2010/08/04,4571.6,4571.6,4541.6,4542.1
2010/08/03,4541.6,4584.1,4541.6,4571.6
2010/08/02,4493.5,4541.6,4493.5,4541.6
