date,open,high,low,close
2011/03/31,4822.2,4845.8,4813.0,4837.9
2011/03/30,4763.2,4839.2,4763.2,4822.2
2011/03/29,4733.6,4758.3,4721.5,4755.8
2011/03/28,4742.6,4743.3,4723.7,4733.6
2011/03/25,4699.6,4763.0,4699.6,4742.6
2011/03/24,4652.4,4699.6,4652.4,4699.6
2011/03/23,4643.4,4665.7,4637.5,4652.4
2011/03/22,4642.8,4677.0,4636.7,4643.4
2011/03/21,4626.4,4643.1,4606.4,4642.8
2011/03/18,4555.3,4633.8,4555.3,4626.4
2011/03/17,4558.2,4560.9,4477.4,4555.3
2011/03/16,4528.7,4582.2,4528.3,4558.2
2011/03/15,4626.4,4626.4,4479.7,4528.7
2011/03/14,4634.8,4634.8,4564.1,4626.4
2011/03/11,4686.7,4686.7,4630.7,4644.8
2011/03/10,4767.8,4773.3,4697.1,4699.7
2011/03/09,4808.2,4808.2,4758.6,4767.8
2011/03/08,4797.9,4814.1,4772.5,4808.2
2011/03/07,4864.3,4864.3,4792.3,4797.9
2011/03/04,4821.1,4864.3,4821.1,4864.3
2011/03/03,4803.2,4814.0,4791.4,4806.4
2011/03/02,4817.7,4817.7,4779.4,4803.2
2011/03/01,4831.7,4856.7,4826.4,4826.4
