date,open,high,low,close
2011/06/30,4536.2,4609.2,4536.2,4608.0
2011/06/29,4489.8,4534.0,4489.8,4529.5
2011/06/28,4476.8,4503.3,4463.4,4474.3
2011/06/27,4499.8,4502.4,4453.7,4461.8
2011/06/24,4501.9,4521.5,4490.2,4508.1
2011/06/23,4531.5,4540.5,4500.2,4500.5
2011/06/22,4508.2,4565.9,4508.2,4532.6
2011/06/21,4465.8,4509.8,4464.6,4508.2
2011/06/20,4487.9,4520.6,4451.7,4451.7
2011/06/17,4486.5,4524.9,4465.9,4484.9
2011/06/16,4566.8,4566.8,4479.1,4479.2
2011/06/15,4585.0,4588.3,4553.4,4566.8
2011/06/14,4562.1,4593.3,4511.7,4585.0
2011/06/10,4549.6,4589.2,4549.6,4562.1
2011/06/09,4536.8,4557.3,4519.1,4549.6
2011/06/08,4566.3,4575.5,4518.1,4536.8
2011/06/07,4569.1,4576.0,4531.6,4566.3
2011/06/06,4583.1,4583.1,4550.4,4569.1
2011/06/03,4602.2,4612.8,4578.0,4583.1
2011/06/02,4707.3,4707.3,4591.8,4600.4
2011/06/01,4708.3,4724.8,4694.4,4707.3
