date,open,high,low,close
2011/05/31,4667.5,4717.4,4667.5,4708.3
2011/05/30,4684.0,4685.1,4660.4,4667.5
2011/05/27,4660.9,4688.0,4650.1,4684.0
2011/05/26,4584.7,4660.2,4584.7,4660.2
2011/05/25,4628.8,4633.5,4582.7,4584.7
2011/05/24,4638.3,4639.9,4595.7,4628.8
2011/05/23,4720.4,4720.4,4643.0,4643.0
2011/05/20,4756.2,4756.2,4726.6,4732.2
2011/05/19,4693.7,4763.9,4693.7,4756.4
2011/05/18,4683.9,4706.3,4677.6,4693.7
2011/05/17,4650.0,4685.4,4650.0,4683.9
2011/05/16,4691.5,4693.1,4641.4,4650.0
2011/05/13,4696.1,4714.0,4675.4,4711.4
2011/05/12,4780.2,4780.2,4696.1,4696.1
2011/05/11,4740.5,4784.6,4739.6,4780.2
2011/05/10,4756.8,4782.6,4725.8,4725.8
2011/05/09,4743.0,4795.9,4743.0,4756.8
2011/05/06,4734.3,4761.7,4713.4,4743.0
2011/05/05,4735.6,4756.3,4716.9,4753.7
2011/05/04,4778.7,4780.1,4730.2,4740.1
2011/05/03,4812.2,4812.2,4769.7,4784.6
2011/05/02,4823.2,4835.5,4765.1,4825.3
